asv,asv_len,rel_ab,midas_taxonomy,best_organism,best_genome_id,best_align_score,best_identity,best_edlib_distance,best_genus,best_family
a47dd69e2c371a4b8adf13a8a3617491,372,0.000654,Bacteria Bacteroidota Bacteroidia Flavobacteriales Weeksellaceae Cloacibacterium,Cloacibacterium sp. Arc16,3046689.3,578.0,0.9135,34,Cloacibacterium,Weeksellaceae
a490e7dcfbdaafbb879f31e77a71221d,373,0.000498,Bacteria Bacteroidota Kapabacteria Kapabacteriales midas_f_2685 midas_g_7617 midas_s_7617,metagenome,256318.64,701.0,0.9759,9,,
a4916cd488b94284222fa3c4ab84a4fc,374,0.023869,Bacteria Hydrogenedentes Hydrogenedentia Hydrogenedentiales Hydrogenedensaceae midas_g_1166,Candidatus Hydrogenedentes bacterium strain ACE_HYD1,2030809.71,733.0,0.992,3,,
a4ad6a71cbaa5afccfafe53d498732d6,374,0.001054,Bacteria Planctomycetota Planctomycetes Pirellulales Pirellulaceae midas_g_1097,uncultured Planctomycetaceae bacterium MFD02416.bin.2.228,100233.329,748.0,1.0,0,,Planctomycetaceae
a4b033f3c52d2020c0e6d6197c06e002,387,0.000498,Bacteria Bacteroidota Bacteroidia Cytophagales Microscillaceae midas_g_12864 midas_s_12864,uncultured Flammeovirgaceae bacterium SRR1506988_bin.42_CONCOCT_v1.1_MAG,585402.49,755.0,0.9872,5,,Flammeovirgaceae
a4b37e5e97e8dbd080d90c3fec1b48d6,377,0.001011,Bacteria Patescibacteria Gracilibacteria Absconditabacteriales_SR1 midas_f_10951 midas_g_10951 midas_s_14116,Candidatus Absconditabacterales bacterium AS-MESO-OLR.81,2927939.33,729.0,0.9867,5,,
a4b795c7b358faef713b82e07e0ca99e,372,1.319395,Bacteria Proteobacteria Gammaproteobacteria Burkholderiales Comamonadaceae,Mitsuaria sp. BK045,2587124.3,744.0,1.0,0,Roseateles,Sphaerotilaceae
a4b99c746ebe1fbdb6d9281198964a8b,372,0.001674,Bacteria Acidobacteriota Acidobacteriae Paludibaculum midas_f_675 midas_g_675 midas_s_3127,Paludibaculum fermentans strain P105,1473598.7,694.0,0.9731,10,Paludibaculum,Bryobacteraceae
a4ef6103c68b6e58962ad8003d8c6a91,374,0.001196,Bacteria Verrucomicrobiota Verrucomicrobiae Verrucomicrobiales Verrucomicrobiaceae midas_g_6692 midas_s_6692,Fimbriimonas sp. SMAG_U10616,1936159.10,693.0,0.9706,11,Fimbriimonas,Fimbriimonadaceae
a4f6f7909105c8e6d353696807b67793,374,0.000478,Bacteria Sumerlaeota Sumerlaeia Sumerlaeales Sumerlaeaceae,Candidatus Sumerlaeota bacterium strain Zod_Metabat.1318,2107588.21,588.0,0.9144,32,,
a503e049962803192cbee71c99ae2f08,374,0.000717,Bacteria Proteobacteria Gammaproteobacteria midas_o_147 midas_f_2362 Ca_Berkiella midas_s_26963,Candidatus Berkiella aquae strain HT99,295108.7,723.0,0.9866,5,Candidatus Berkiella,Candidatus Berkiellaceae
a5196143749da04fa614ed6939eb0067,374,0.008132,Bacteria Verrucomicrobiota Verrucomicrobiae Opitutales Opitutaceae Lacunisphaera midas_s_37001,Candidatus Didemnitutus sp. strain Gw_Bodden_bin_57,2814259.3,743.0,0.9973,1,Candidatus Didemnitutus,Opitutaceae
a528a55b890b96f70205d3e581eddb91,375,0.001539,Bacteria Actinobacteriota Actinobacteria Corynebacteriales Corynebacteriaceae Corynebacterium,Corynebacterium rouxii FRC0190,2719119.10,750.0,1.0,0,Corynebacterium,Corynebacteriaceae
a53b7a494838590a5600a018277e55ea,375,0.00154,Bacteria Actinobacteriota Actinobacteria Corynebacteriales Nocardiaceae Gordonia,Gordonia sp. SND2,3388659.3,750.0,1.0,0,Gordonia,Gordoniaceae
a553c9643b4fbe8c706d6671a60456a2,370,0.003841,Bacteria Bacteroidota Bacteroidia Bacteroidales Williamwhitmaniaceae Williamwhitmania midas_s_61752,Clostridia bacterium SMAG_U13138,2044939.4537,740.0,1.0,0,,
a55c276584225d1ad237fb3f8c65b33c,372,0.005257,Bacteria Proteobacteria Gammaproteobacteria Competibacterales Competibacteraceae Ca_Competibacter midas_s_198,uncultured Gammaproteobacteria bacterium MFD09964.bin.1.117,86473.1588,739.0,0.9973,1,,
a57cbe0ff2f21aeef13fbd5fdec55a92,399,0.003033,Bacteria Spirochaetota Spirochaetia Spirochaetales Spirochaetaceae midas_g_73942 midas_s_73942,Spirochaetota bacterium MAG298,2202144.535,541.0,0.8668,54,,
a57e696eee42b79596c65dfdf0546ed8,375,0.000872,Bacteria Actinobacteriota Acidimicrobiia Microtrichales Iamiaceae Iamia,Bacillota bacterium USOA134_maxbin.119_sub,1879010.10568,723.0,0.9867,5,,
a5866514aeec22a7e1ef6b551fbc51c4,413,0.001545,Bacteria,Mycobacterium tuberculosis SRS991825,1773.5825,223.0,0.8221,146,Mycobacterium,Mycobacteriaceae
a59b0053fef939696c578144786a0605,374,0.000907,Bacteria Bacteroidota Bacteroidia Chitinophagales Chitinophagaceae Edaphobaculum,Proteobacteria bacterium OH_CDB_57,1977087.3638,551.0,0.9826,40,,
a5a8003978b6b2a59e32c576c99a7189,372,0.000407,Bacteria Proteobacteria Gammaproteobacteria Burkholderiales Comamonadaceae,Polaromonas sp. SLM_MC1B_24-G14,1869339.304,729.0,0.9919,3,Polaromonas,Comamonadaceae
a5b073b8b07143fdb510fd6280bf8035,373,0.003437,Bacteria Cloacimonadota Cloacimonadia Cloacimonadales Cloacimonadaceae LNR_A2-18 midas_s_16421,Candidatus Cloacimonetes bacterium STF1_175,2030808.311,716.0,0.9839,6,,
a5b487c69e77b925872e8f7deea038c4,374,0.009161,Bacteria Proteobacteria Gammaproteobacteria Xanthomonadales Rhodanobacteraceae Pseudofulvimonas,Zoogloea sp. UR_AS_maxbin.006,49181.54,738.0,0.9947,2,Zoogloea,Zoogloeaceae
a5c52feec93b3b84b1295044997eec5e,375,0.002397,Bacteria Planctomycetota Planctomycetes Isosphaerales Isosphaeraceae Paludisphaera midas_s_109562,Paludisphaera sp. JC665,2711216.4,700.0,0.9733,10,Paludisphaera,Isosphaeraceae
a5ed33cbdf42f2a1bf1aac9b9292b5a1,391,0.002752,Bacteria Proteobacteria Gammaproteobacteria Burkholderiales Rhodocyclaceae Thauera,Thauera sp. JM12B12,3142262.4,756.0,0.9948,6,Thauera,Zoogloeaceae
a5fefd54d7a3a12b3b597595e31451c2,372,0.002232,Bacteria Proteobacteria Gammaproteobacteria Burkholderiales Comamonadaceae,Aquabacterium sp. J223,2898431.4,734.0,0.9946,2,Aquabacterium,
a63a61c529e1f6339eb5ce1322e326b1,370,0.001501,Bacteria Bacteroidota Bacteroidia Cytophagales Microscillaceae Chryseolinea midas_s_16616,uncultured Bacteroidota bacterium MFD05747.bin.3.273,152509.1769,685.0,0.9703,11,,
a63ddf351603c28aec675fe50b9a2b20,370,0.001111,Bacteria Bacteroidota Bacteroidia Cytophagales Cytophagaceae Cytophaga,Cytophagaceae bacterium SMAG_U12699,2026729.128,650.0,0.9562,18,,Cytophagaceae
a64c07677c37866c0ffb6ce58dd15513,374,0.001063,Bacteria Bdellovibrionota Oligoflexia 0319-6G20 midas_f_3092 midas_g_4299 midas_s_4299,Oligoflexia bacterium MFD09671.bin.1.114,2599941.102,658.0,0.9519,18,,
a66d685a4d8926f07b8fbdc4cecb8694,372,0.000478,Bacteria Proteobacteria Alphaproteobacteria Rhizobiales Rhizobiaceae,Mesorhizobium sp. IRAMC:0171,2912854.5,714.0,0.9839,6,Terribium,Phyllobacteriaceae
a68ad45a1eb1d1f6ac04fe8c8db55e05,372,0.001222,Bacteria Proteobacteria Alphaproteobacteria Caulobacterales Hyphomonadaceae Hyphomonas,Alphaproteobacteria bacterium HGW-Alphaproteobacteria-18,2013664.3,744.0,1.0,0,,
a697c188c3c8c21efc7b7efd7c3aec86,372,0.012446,Bacteria Proteobacteria Alphaproteobacteria Caulobacterales Hyphomonadaceae Hyphomonas midas_s_29658,Acidobacteria bacterium strain Fred_18-Q3-R57-64_MAXAC.362,1978231.662,744.0,1.0,0,,
a69b6998d254d209bd129f1943f92653,372,1.021873,Bacteria Proteobacteria Alphaproteobacteria Rhodobacterales Rhodobacteraceae midas_g_155 midas_s_86030,Halodurantibacterium flavum CGMCC 4.7242,1382802.3,714.0,0.9839,6,Halodurantibacterium,Paracoccaceae
a6b280c3a23d8e637b7bd85bd1136cb0,389,0.000986,Bacteria Bacteroidota Bacteroidia Flavobacteriales Weeksellaceae Cloacibacterium,Cloacibacterium sp. Arc16,3046689.3,748.0,0.9846,6,Cloacibacterium,Weeksellaceae
a6e3fc566df95629efcdb7c1f29d92a9,374,0.000582,Bacteria Verrucomicrobiota Verrucomicrobiae Opitutales Opitutaceae Lacunisphaera midas_s_11549,uncultured bacterium CTOTU24742,77133.18083,743.0,0.9973,1,,
a6e42d5d467de702202c43337f9ec799,373,0.009224,Bacteria Proteobacteria Alphaproteobacteria Defluviicoccales Defluviicoccaceae Defluviicoccus midas_s_11915,Defluviicoccus vanus strain Ben 114,111831.5,696.0,0.9732,10,Defluviicoccus,Rhodospirillaceae
a6efdb52a04e05a2a1be52f5516784fa,374,33.26535,Bacteria Proteobacteria Gammaproteobacteria Burkholderiales Rhodocyclaceae Thauera,Thauera sp. JM12B12,3142262.4,748.0,1.0,0,Thauera,Zoogloeaceae
a7035806203ef4d592519427e0029b7a,372,0.003235,Bacteria Spirochaetota Spirochaetia Spirochaetales Spirochaetaceae Spirochaeta midas_s_47796,uncultured Spirochaetota bacterium MFD00905.bin.2.162,460511.57,714.0,0.9839,6,,
a705c6bb539886b4332a268d76eb96e3,369,0.004221,Bacteria Bacteroidota Bacteroidia Cytophagales Spirosomaceae Leadbetterella,Leadbetterella byssophila 1-31,316068.7,671.0,0.9648,13,Leadbetterella,Leadbetterellaceae
a718318f9cf0d36622c6242600702ade,376,0.001213,Bacteria Chloroflexi Chloroflexia Chloroflexales Herpetosiphonaceae Herpetosiphon Herpetosiphon_aurantiacus,Herpetosiphon gulosus NBRC 112829,1973496.3,742.0,0.9947,2,Herpetosiphon,Herpetosiphonaceae
a71869db00864a730e933cbc4995f09d,435,0.000728,Eukaryota Amorphea Obazoa Opisthokonta Nucletmycea,Helicobacter heilmannii strain ASB6,35817.23,181.0,0.7437,156,Helicobacter,Helicobacteraceae
a72005137d388be3468b2cd29b121ca3,388,0.000434,Bacteria Bacteroidota Bacteroidia Sphingobacteriales env.OPS_17 midas_g_10587 midas_s_10587,uncultured Candidatus Berkelbacteria bacterium SRR5576005_bin.117_CONCOCT_v1.1_MAG,1664347.22,761.0,0.9923,3,,
a727cb1c1ba4b5b0f3b95de5b1725602,376,0.000607,Bacteria Patescibacteria Microgenomatia Ca_Pacebacteria midas_f_46393 midas_g_46393,uncultured Pseudomonadales bacterium binchicken_co190_107,332614.355,692.0,0.9681,12,,
a73127b80e151a116edce8618602affa,374,0.431273,Bacteria Desulfobacterota Desulfuromonadia Bradymonadales midas_f_32820 midas_g_32820 midas_s_61953,bacterium 6_bin.52,1869227.7473,458.0,0.8474,58,,
a733fa1bff77f76c18ca75afaafa5e69,374,0.024491,Bacteria Proteobacteria Gammaproteobacteria Burkholderiales Rhodocyclaceae midas_g_4927 midas_s_4927,Quatrionicoccus australiensis strain 100,138118.7,703.0,0.9759,9,Quatrionicoccus,Azonexaceae
a74014684c2eb2039f406e6b532a1ea4,375,0.000476,Bacteria Patescibacteria Gracilibacteria Absconditabacteriales_SR1 midas_f_16576 midas_g_25177 midas_s_25177,Patescibacteria group bacterium strain UBA8510,2052139.29,725.0,0.9867,5,,
a746844bbf7a31493495a116f16c9944,370,0.001208,Bacteria Bacteroidota Bacteroidia Chitinophagales midas_f_108 midas_g_558,Saprospirales bacterium strain Hade_18-Q3-R52-61_MAXAC.079,2026790.35,735.0,0.9973,1,,
a76631b9e04eed439fbb4c95e80b6dbe,374,0.00074,Bacteria Proteobacteria Alphaproteobacteria Rhizobiales Rhizobiaceae Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium,Mesorhizobium sp. strain N.Cr.IN.000.69.1,1871066.533,628.0,0.9293,24,Mesorhizobium,Phyllobacteriaceae
a79795b282009c0d42759e3f7bd03eaf,373,0.003344,Bacteria Proteobacteria Alphaproteobacteria Sphingomonadales Sphingomonadaceae Sphingopyxis,Sphingopyxis sp. JAI128,2723066.3,746.0,1.0,0,Sphingopyxis,Sphingopyxidaceae
a7bbc00c54d171dd80177bfc5dbad0cb,374,0.000372,Bacteria Proteobacteria Gammaproteobacteria Competibacterales Competibacteraceae Ca_Competibacter,uncultured Gammaproteobacteria bacterium MFD00032.bin.3.452,86473.1705,636.0,0.9413,22,,
a7bd7f4859303a71baa0688c7f6804b5,374,0.03005,Bacteria Chloroflexi Anaerolineae C10-SB1A Amarolineaceae Ca_Sarcinithrix,Anaerolineae bacterium AMR_MDS_1071,2052143.1029,738.0,0.9947,2,,
a7d2a8a433ca533b7b22c9038938fe82,373,0.000956,Bacteria Proteobacteria Alphaproteobacteria Sphingomonadales Sphingomonadaceae Sphingomonas,Sphingomonas sp. MMO-176,3081299.3,746.0,1.0,0,Sphingomonas,Sphingomonadaceae
a7d459a44564902113fa3f8042e7246d,374,0.000728,Bacteria Firmicutes Bacilli Exiguobacterales Exiguobacteraceae Exiguobacterium,Exiguobacterium sp. PFWT01,2829816.3,743.0,0.9973,1,Exiguobacterium,
a7e4f8b4a400c5a0a84178c63e589840,373,0.023839,Bacteria Proteobacteria Gammaproteobacteria Acidithiobacillales Acidithiobacillaceae KCM-B-112 midas_s_22781,Candidatus Macondimonas sp. ME2003-07-23pf_3300044630_group2_bin136,3022863.6,736.0,0.9946,2,Candidatus Macondimonas,Ectothiorhodospiraceae
a8071a0952d645edbce0101c70cec255,372,0.06839,Bacteria Proteobacteria Alphaproteobacteria Rhizobiales Xanthobacteraceae,Pseudorhodoplanes sp. NRBC_bin_7,1934341.25,744.0,1.0,0,Pseudorhodoplanes,
a8344a3e067f4d413618e226f05fa43b,370,0.954382,Bacteria Bacteroidota Bacteroidia Flavobacteriales Weeksellaceae Cloacibacterium,Cloacibacterium sp. TD35,2976818.4,735.0,0.9973,1,Cloacibacterium,Weeksellaceae
a843072d3917b1e24e972528ddd116fb,372,0.01168,Bacteria Proteobacteria Gammaproteobacteria Competibacterales Competibacteraceae Ca_Competibacter midas_s_198,uncultured Gammaproteobacteria bacterium MFD09964.bin.1.117,86473.1588,739.0,0.9973,1,,
a85357c7a01470ea240c3445bb68e7db,374,0.116263,Bacteria Patescibacteria Gracilibacteria Absconditabacteriales_SR1 midas_f_10951 midas_g_35446,Patescibacteria group bacterium strain Gw_Eff_bin_18,2052139.101,713.0,0.9813,7,,
a88ba885c32acda793284b8a91b064eb,372,0.006476,Bacteria Proteobacteria Alphaproteobacteria Rhizobiales Rhizobiaceae Aquamicrobium Aquamicrobium_aestuarii,Aquamicrobium sp. ACE_NR_PROT10,1872579.14,739.0,0.9973,1,Aquamicrobium,Phyllobacteriaceae
a89c0ba3d43553f96852ce2fd406aafb,374,0.013819,Bacteria Firmicutes Clostridia Christensenellales Christensenellaceae Christensenellaceae_R-7_group,Christensenellaceae bacterium 71fbd196-4d72-4d9d-b023-dc0a1f92e7b0,2054177.129,743.0,0.9973,1,,Christensenellaceae
a8a4c16fe598d8194c73ab5539edd812,374,0.012469,Bacteria Patescibacteria Parcubacteria,Candidatus Liptonbacteria bacterium nzgw430,2528273.27,738.0,0.9947,2,,
a8c2f8c7c8562aa2313190d1f0571486,385,0.000717,Bacteria Bacteroidota Ignavibacteria SJA-28 midas_f_31 midas_g_171,Ignavibacteria bacterium AS-MICRO-OLR.79,2053306.302,751.0,0.9871,5,,
a8ec9805fb1253024e38f18b748248e4,370,0.027788,Bacteria Desulfobacterota Desulfovibrionia Desulfovibrionales Desulfovibrionaceae Desulfovibrio Desulfovibrio_putealis,Desulfovibrio sp. FSS-1 strain SIID29052-01,2730080.3,710.0,0.9838,6,Fundidesulfovibrio,Desulfovibrionaceae
a90eaf1a46ab8017fbe63130eff2fc01,327,0.000651,Bacteria,Chitinophaga pinensis strain MH-09jul19-250,79329.34,90.0,0.8313,123,Chitinophaga,Chitinophagaceae
a9144147aedd372cb7a33b0035908559,368,0.001646,Bacteria Bacteroidota Bacteroidia Flavobacteriales Flavobacteriaceae Flavobacterium,uncultured Bacteroidota bacterium MFD04716.bin.1.276,152509.1759,726.0,0.9946,2,,
a91d59e2e492cde280ffdae6c261ca68,376,0.307755,Bacteria Chloroflexi Anaerolineae SBR1031 Flexifilaceae midas_g_16643 midas_s_16643,uncultured Chloroflexia bacterium MFD04716.bin.2.159,1672391.947,682.0,0.9628,14,,
a93b7c5d2a63150fb6ef07c16f60a957,372,0.001054,Bacteria Proteobacteria Alphaproteobacteria Paracaedibacterales Paracaedibacteraceae midas_g_57313 midas_s_57313,Candidatus Paracaedibacteraceae bacterium R32x_68d_np_Bin2.15,2746922.11,603.0,0.9249,28,,Candidatus Paracaedibacteraceae
a93bf99ac2641553388ff63b5fac11c3,373,0.000527,Bacteria Proteobacteria Gammaproteobacteria Pseudomonadales Spongiibacteraceae BD1-7_clade midas_s_263,Verrucomicrobia bacterium Prado241,2026799.843,736.0,0.9946,2,,
a9542c8a1d79fcaa795a0b419a965182,370,0.731774,Bacteria Bacteroidota Bacteroidia Sphingobacteriales AKYH767 midas_g_2126 midas_s_9620,Bacteroidia bacterium strain SSF60,2044936.158,740.0,1.0,0,,
a955e3b357dd61bebe626bf1d0af33c4,372,0.002618,Bacteria Proteobacteria Gammaproteobacteria Burkholderiales Comamonadaceae Piscinibacter,Piscinibacter sp. strain Ejby_18-Q3-R6-50_BATAC.337,1903157.3,744.0,1.0,0,Piscinibacter,Sphaerotilaceae
a958096a3ad364deae78f08ed6e2dbeb,370,0.015375,Bacteria Spirochaetota Spirochaetia Spirochaetales Spirochaetaceae Spirochaeta midas_s_77659,Spirochaetia bacterium JOPF541,2053615.192,558.0,0.903,36,,
a98cd7c849b7e442fda3166fdccdf805,374,0.003639,Bacteria Armatimonadota midas_c_216 midas_o_1721 midas_f_1721 midas_g_1721,Bacillota bacterium JPNA_maxbin.219,1879010.10613,728.0,0.9893,4,,
a99682cdd9dfd59f97b335e8312c2098,385,0.004537,Bacteria Bacteroidota Ignavibacteria SJA-28 midas_f_31 midas_g_171,Ignavibacteria bacterium AS-MICRO-OLR.79,2053306.302,758.0,0.9922,3,,
a9b9df2026b59ac90c7059e630a01041,373,0.002117,Bacteria Proteobacteria Gammaproteobacteria Enterobacterales Enterobacteriaceae,Enterobacter hormaechei A26347,158836.4893,746.0,1.0,0,Enterobacter,Enterobacteriaceae
a9bd604551bc22c84ca2d7c4743fb6a4,373,0.000815,Bacteria Planctomycetota vadinHA49 midas_o_4436 midas_f_4436 midas_g_4436 midas_s_4436,Burkholderiales bacterium strain UWPOB_RUBRI2,1891238.635,709.0,0.9813,7,,
a9c5c0dde794e9e8473ad8ed7546abd7,373,0.321543,Bacteria Proteobacteria Alphaproteobacteria Sphingomonadales Sphingomonadaceae Novosphingobium,Novosphingobium kunmingense strain CGMCC 1.12274,1211806.3,746.0,1.0,0,Novosphingobium,Sphingomonadaceae
a9d3a8d7e6ab34f69fa91fcce8bda39f,372,0.044606,Bacteria Proteobacteria Alphaproteobacteria Rhizobiales Devosiaceae Devosia,Sphingopyxis sp. SMAG_U6396,1908224.78,744.0,1.0,0,Sphingopyxis,Sphingopyxidaceae
a9db6ffe77204ec9466769b9566b670e,376,0.0017,Bacteria Cyanobacteria Cyanobacteriia Chloroplast Prototheca_wickerhamii midas_g_49392 midas_s_49392,uncultured Gammaproteobacteria bacterium SRP067234_co1_307,86473.3049,510.0,0.8723,48,,
a9db853c619d48b08cb123dc801e356b,311,0.021082,Bacteria Proteobacteria Gammaproteobacteria Competibacterales Competibacteraceae Ca_Competibacter midas_s_198,uncultured Gammaproteobacteria bacterium MFD09964.bin.1.117,86473.1588,618.0,1.0,2,,
a9eadee421f2ae87d909ecd04c89836f,372,0.001743,Bacteria Bacteroidota Rhodothermia Rhodothermales Rhodothermaceae midas_g_57689 midas_s_57689,Rhodothermales bacterium 356-308_metabat2_scaf2bin.048,2306054.36,602.0,0.9251,28,,
a9ec72f7dcfa20aaf51d0070f2cec4ce,372,0.001581,Bacteria Proteobacteria Alphaproteobacteria Tistrellales Geminicoccaceae Ca_Alysiosphaera,uncultured Alphaproteobacteria bacterium MFD09267.bin.2.310,91750.4296,683.0,0.9679,12,,
aa00ac44a18d5cfe172c55e288fec853,374,0.005059,Bacteria Proteobacteria Gammaproteobacteria Burkholderiales Rhodocyclaceae Azonexus,Betaproteobacteria bacterium strain EsbW_18-Q3-R4-48_MAXAC.050,1891241.432,743.0,0.9973,1,,
aa3e08767c786670ac6f80173463f090,370,0.084563,Bacteria Bacteroidota Bacteroidia Bacteroidales Bacteroidetes_vadinHA17 midas_g_3337,uncultured Bacteroidales bacterium MFD04716.bin.2.270,194843.5133,740.0,1.0,0,,
aa7c3dbe0ee450dfdbf1549c75924893,372,21.054813,Bacteria Proteobacteria Alphaproteobacteria Rhizobiales D05-2 midas_g_31688 midas_s_31688,Roseibium sp. SCPC15,3141376.3,709.0,0.9812,7,Roseibium,Stappiaceae
aa7e3c383d85a23925114e175d8244f2,373,0.03075,Bacteria Planctomycetota vadinHA49 midas_o_4436 midas_f_4436 midas_g_87066 midas_s_115446,Planctomycetes bacterium strain MGR_bin361,2026780.292,556.0,0.8981,38,,
aa90655af1adaa2768c4abe59140cc14,374,0.005661,Bacteria Acidobacteriota Subgroup_21 midas_o_3847 midas_f_5529 midas_g_118710 midas_s_118710,Acidobacteriota bacterium MAG24_SZBP,1978231.1762,568.0,0.9037,36,,
aa941c323e06c180d91db2cdd48a012c,372,0.005631,Bacteria Proteobacteria Alphaproteobacteria Reyranellales Reyranellaceae Reyranella Reyranella_soli,Reyranella sp. MMS21-HV4-11,2849149.8,744.0,1.0,0,Reyranella,Reyranellaceae
aa99794a810968bf2dc198c4d6e3d706,372,0.073208,Bacteria Bacteroidota Kapabacteria Kapabacteriales midas_f_428 midas_g_9818 midas_s_9818,Methylococcaceae bacterium ME2002-09-27pf_3300034103_group1_bin79,1933926.195,744.0,1.0,0,,Methylococcaceae
aaa26ab352828c9ba69e53f326a80180,372,0.002752,Bacteria Proteobacteria Gammaproteobacteria Burkholderiales Comamonadaceae,uncultured Pseudomonadota bacterium MFD04716.bin.2.31,153809.1357,734.0,0.9946,2,,
aaae8aca1ae069075cf3d783d8f3303c,374,0.153752,Bacteria Proteobacteria Gammaproteobacteria Beggiatoales Beggiatoaceae Beggiatoa midas_s_43617,Pseudomonadota bacterium NASQAN2011_250_B_bin.4,1977087.7320,703.0,0.9759,9,,
aab1ccd0cad02f7d2d4fdc471c097970,374,0.003033,Bacteria Myxococcota Polyangia UASB-TL25 midas_f_17344 midas_g_17344 midas_s_17344,Deltaproteobacteria bacterium HGW-Deltaproteobacteria-17,2013744.3,733.0,0.992,3,,
aabd950bfff4c84da94aafe83efc9152,371,0.000706,Bacteria Bacteroidota Bacteroidia Sphingobacteriales Lentimicrobiaceae Lentimicrobium,Spirochaetota bacterium JPNA_maxbin.050,2202144.252,737.0,0.9973,1,,
aad96841319e07be091419f2d9374243,371,0.027356,Bacteria Chloroflexi Anaerolineae SBR1031 midas_f_184 midas_g_38143 midas_s_38143,uncultured Chloroflexia bacterium MFD02416.bin.2.250,1672391.634,527.0,0.8847,43,,
aadfb6fef177310cfdffb9f3cc005145,391,0.004744,Bacteria Proteobacteria Gammaproteobacteria Xanthomonadales Xanthomonadaceae Pseudoxanthomonas midas_s_22181,Pseudoxanthomonas japonensis strain TUM 20250,69284.5,771.0,0.9974,3,Pseudoxanthomonas,Lysobacteraceae
ab0a699fcc1c8c24b52d3ef9e65c3d49,372,0.014489,Bacteria Proteobacteria Gammaproteobacteria Competibacterales Competibacteraceae Ca_Competibacter midas_s_198,uncultured Gammaproteobacteria bacterium MFD09964.bin.1.117,86473.1588,739.0,0.9973,1,,
ab188b631fea90fe9eee7256ba0882e2,370,0.003689,Bacteria Bacteroidota Bacteroidia Chitinophagales Chitinophagaceae Ferruginibacter midas_s_1520,Ferruginibacter sp. AS_Ams2_Bin23,1940288.176,740.0,1.0,0,Ferruginibacter,Chitinophagaceae
ab1cd0338acaa3d99fe2a923792b4eab,372,0.182696,Bacteria Proteobacteria Alphaproteobacteria Rhodobacterales Rhodobacteraceae Paracoccus,Paracoccus fontiphilus strain MVW-1,1815556.3,739.0,0.9973,1,Paracoccus,Paracoccaceae
ab2f02e9a12e780e84d2f9ec36c07576,372,0.021633,Bacteria Proteobacteria Gammaproteobacteria Burkholderiales Comamonadaceae,Burkholderiales bacterium strain EsbE_18-Q3-R3-47_BATAC.414,1891238.621,744.0,1.0,0,,
