asv,best_identity,rel_ab,shared_of_20,raw_overlap_pct,score_aware_overlap_pct,midas_tail
79ace7627d2763e38077b1eb61bf2c15,0.9627,0.024040,20,100.00,100.00,midas_s_120356
79b21480c8e8d5acc9604a9d0fb1edd2,0.9973,0.004522,20,100.00,100.00,midas_s_268
79b75647ca21da59ed23b64085748ee2,0.9949,0.000397,20,100.00,100.00,Terrimonas
79cb6e52049f87696a33ea558e1c3139,0.9919,0.001820,20,100.00,100.00,Xanthobacteraceae
79ce6988b91c8706b1dadc72b94b7b31,0.9893,0.001374,20,100.00,100.00,midas_s_37797
79efe1cd1736ed8a32b554407df47820,0.9872,0.000489,20,100.00,100.00,Edaphobaculum
7a06faf6a4918e7d95d29666a8017695,0.9757,0.072063,20,100.00,100.00,midas_g_3487
7a177f03bbd07852f4402f6b32f642be,0.9946,0.043988,20,100.00,100.00,Terrimonas
7a2bf99686ac4c691d79dab9a03f6845,0.9156,0.000493,20,100.00,100.00,Ca_Leptovillus
7a5e968f98fcc57653531e909b0e6350,0.9920,0.000823,20,100.00,100.00,Microbacteriaceae
7a74f7f8d0441d4ba317a1646c273c54,0.9439,0.002831,20,100.00,100.00,midas_s_76456
7a777474146ffbe89e17716b8660dcfb,1.0000,0.031116,20,100.00,100.00,midas_s_4710
7a7c96429cd038c333985399c9eb963c,1.0000,0.000809,20,100.00,100.00,midas_s_36376
7aaa0d83a7d517c70db5aee2cd555374,0.9946,0.000604,20,100.00,100.00,Syntrophorhabdus
7aac8fb7dc335f9919d4d791f27868de,0.9847,0.002722,20,100.00,100.00,Denitratisoma
7ab4d6f7e14d0dd3589925019ff28ee3,0.9812,0.001029,20,100.00,100.00,Defluviicoccus
7abd56bf72153bef1a5957031b3a4972,0.9840,0.007460,20,100.00,100.00,midas_s_49068
7ac12afa290fc92f73d5203ae97d1df7,0.9786,0.035847,20,100.00,100.00,Oikopleura
7ac9047b8f42a496b1640c20ea18156a,1.0000,0.081445,20,100.00,100.00,Pseudomonas
7acb005545f52cba240718f427adffdc,0.9973,0.005208,20,100.00,100.00,Micropruina
7aedb2c8e206435f1a77931cb9cb2c73,0.8930,0.000440,20,100.00,100.00,midas_s_5433
7aee81e594f76199d9672549a13f329e,0.9973,0.006818,20,100.00,100.00,midas_s_198
7af1832ae9e298e116e6bc0c72a5804f,0.9840,0.000660,20,100.00,100.00,midas_s_9109
7aff014132cb31e26ca1bd1e153f5589,0.9973,0.140754,20,100.00,100.00,midas_s_11318
7b21361a01d7cdab54620d229220cad2,0.9441,0.000607,20,100.00,100.00,midas_s_103671
7b23ec70851d298da160d8c4d4b78db3,0.9838,0.011526,20,100.00,100.00,Flavobacterium
7b26814c84a31ebfa5dd66c2d9ae196b,0.9973,0.000531,20,100.00,100.00,midas_s_63274
7b271be76fe9504b5b7d19100e0650f1,0.9263,0.001111,20,100.00,100.00,midas_s_115685
7b29e948451d2fdcce6d39ddc6c25520,0.9973,0.057145,20,100.00,100.00,Sphingopyxis
7b2f0c433d4ce1c9debe662969db6edd,0.9599,0.000809,20,100.00,100.00,midas_g_99373
7b38bded14744e6cd6bceb54464983f4,1.0000,0.081636,20,100.00,100.00,midas_s_24191
7b424d778a65f43754720743898c4419,0.9947,0.277247,20,100.00,100.00,midas_g_94
7b8076da83019cd1228f26fdc60ce35c,0.9360,0.002636,20,100.00,100.00,Pseudoxanthomonas
7b8d7aa38a07311089e871ec71d5cf93,1.0000,0.178795,20,100.00,100.00,Comamonadaceae
7bb14a7e86a4a260eb59f30855823c94,0.9973,0.012389,20,100.00,100.00,Sphingopyxis
7bba5f4326004c6b3a313bf7a3e17cda,0.9973,0.000651,20,100.00,100.00,Syntrophorhabdus
7bbf231c919bd125a1e3fdacef6b53e3,0.9872,0.001323,20,100.00,100.00,OLB12
7bc76fad53bf2b420a4f13df33c1582a,0.9973,0.007348,20,100.00,100.00,midas_s_198
7bda60b70aa6b2df689e2adfb7c83242,1.0000,0.123221,20,100.00,100.00,midas_s_26526
7bdb1dc02b5fe5876fa9ae797b08cb0d,1.0000,0.013056,20,100.00,100.00,Aminobacter
7be8cece4a97d6766bc90bcb9f656db3,0.8763,0.001196,20,100.00,100.00,midas_s_50918
7beacf2597ae596a9840843392469783,0.9898,0.011217,20,100.00,100.00,midas_s_198
7bf70d1d868133fc82303b1f3fd3317c,0.9840,0.004575,20,100.00,100.00,Pirellula
7c1a702922a60786e3cb750c02ccf066,0.9915,0.112197,20,100.00,100.00,midas_s_7265
7c36eb60a960e7395e24e6a72de4945c,0.9923,0.003293,20,100.00,100.00,midas_s_22181
7c3d87f928e92192187328ab2a355e06,0.9946,0.002698,20,100.00,100.00,midas_s_60576
7c4892f0f76ca8389e90d57a7d07d0df,0.9223,0.000412,20,100.00,100.00,Bdellovibrio
7c4ae9637834e615635a58bc7d4cf313,0.9821,0.000403,20,100.00,100.00,Bosea
7c5eb2c7fafc6cfac2a084c7af974fe8,0.9947,0.000531,20,100.00,100.00,Micrococcales
7c71b3c36aaf4aa87a78941ec397f7f4,0.8307,0.002502,20,100.00,100.00,SM1A07
7cc440c1e6d03bfc4f664923710b2451,0.9891,0.126110,20,100.00,100.00,Flavobacterium_filum
7ccb76f54bb3e880fc17f0b19e5d5def,0.9973,0.000302,20,100.00,100.00,Comamonadaceae
7ccf62471bf4c196ee3a4480d3df6103,1.0000,0.002361,20,100.00,100.00,midas_s_23903
7cde43c15b6d4825f8968e751a9619a3,0.9733,0.000744,20,100.00,100.00,midas_s_12230
7d01c02d59769d55a3484c95f77f8632,1.0000,0.061227,20,100.00,100.00,midas_s_4926
7d108d7dc4f0f502a0e847e60c506188,0.9625,0.009212,20,100.00,100.00,midas_g_7254
7d3a4d86066ad26966cb4671a21cf4d2,0.9514,0.000372,20,100.00,100.00,midas_s_81492
7d3fe43f28b765f3a7e221b05c431deb,0.9651,0.000440,20,100.00,100.00,Ca_Accumulibacter
7d4d375c9dc25a68b6d81bcd37babb0a,1.0000,0.016173,20,100.00,100.00,midas_s_11464
7d58f6ce947d866f90594b24634b1ec9,0.9865,0.192918,20,100.00,100.00,Blvii28_wastewater-sludge_group
7d6098816d91647b72131cfc49510b46,1.0000,0.000611,20,100.00,100.00,Anaerococcus_octavius
7d695607cd250aaa3167220d1f1b4cf0,0.9541,0.000531,20,100.00,100.00,midas_s_3545
7d7350a4ac8d7ed2f221fb57ac11a846,0.9973,0.001011,20,100.00,100.00,midas_s_27887
7d7dfc084e6e05d13b754c024d5de98a,0.9202,0.008164,20,100.00,100.00,midas_s_50573
7db4ecdbff68ac14a497121abb0512cf,0.9840,0.066026,20,100.00,100.00,midas_s_72719
7de13a55503e90292b953209386e0b7b,0.9708,0.000660,20,100.00,100.00,midas_s_2322
7dfc901a75f2ce3c2335834980657361,0.9973,0.000859,20,100.00,100.00,midas_s_81849
7e0352c683394a80f3cfc96da1f55837,0.9492,0.001312,20,100.00,100.00,Anaerolineaceae
7e090b712313a5206178d3afec9ad522,0.7707,0.000493,20,100.00,100.00,midas_s_60854
7e1b1aeffe7e6424edb6f1436728c15c,1.0000,0.030971,20,100.00,100.00,midas_s_9585
7e614f284de4e062f72cb7d63918938a,0.9973,0.008729,20,100.00,100.00,midas_s_198
7e67acb9de0d892a965a686910b4e404,0.9440,0.000733,20,100.00,100.00,midas_s_22264
7e691cffa77e175af01c78bf2a62b2a5,0.9973,0.001519,20,100.00,100.00,midas_s_37337
7e85d45be9b65ca3d747d61e6156856f,0.9642,0.000728,20,100.00,100.00,midas_s_61428
7e927a8b98e6717c89b86d4cdad352ec,0.9759,0.000440,20,100.00,100.00,midas_s_8840
7e962679574ae49799dce38cc9ecddb8,0.9973,0.001323,20,100.00,100.00,midas_s_29877
7ee2c41f5e05423e198d6161433fd0b8,0.9812,0.001121,20,100.00,100.00,Amaricoccus
7eeadef2b667db954cb835336a44faf6,0.9572,0.001617,20,100.00,100.00,midas_s_37355
7f0aa11e24396a8d69d13381fb1a854e,0.9694,0.000617,20,100.00,100.00,midas_s_31688
7f327f12e8dc0155926093fb10b9e9a2,0.9973,0.005253,20,100.00,100.00,midas_s_198
7f76ebb6a98aab277f8a6556a9e67ed4,0.9947,0.019733,20,100.00,100.00,midas_g_859
7f78afb7e1d45cd528fe9cd909c93fb5,1.0000,0.002022,20,100.00,100.00,Methanobacterium
7f7a7eec97c55067df847127bd4dcc3a,0.9597,0.001674,20,100.00,100.00,midas_s_47721
7f8dbf30984a48a21359fd6b4b9539d0,0.9706,0.092251,20,100.00,100.00,midas_s_53756
7fc1233e6b533e7d02887fc099dd6814,0.9147,0.000335,20,100.00,100.00,midas_s_14427
7fc688c9e9ca5c649f8b9ef5ea7202e7,0.9973,0.001736,20,100.00,100.00,Novosphingobium
7fcf140d8687a196648d59466e04303e,0.9405,0.000525,20,100.00,100.00,midas_g_23903
7fecaf6cf2b64ca44f4f377020f83cf3,0.9330,0.001913,20,100.00,100.00,midas_s_67402
8012efec5e42af34e33934264547711b,0.9947,0.005185,20,100.00,100.00,Intrasporangiaceae
80162568d8261e0b34c19558cff8d324,1.0000,0.010402,20,100.00,100.00,Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium
801f81b37293b5b2ab1b7f2200f1db9a,0.9786,0.003841,20,100.00,100.00,Desulfobulbus
80344d1dcd2d4b6cef4d4907f9b5a99d,0.9756,0.021420,20,100.00,100.00,Flavobacterium
804ca098399a2f62ac7050dc7ee5895f,0.9759,0.024938,20,100.00,100.00,midas_s_6065
806ccc9544acef0ba85ab12658c25036,0.9431,0.003235,20,100.00,100.00,midas_s_82367
807702710b18964917ac32026d87bf80,0.9328,0.013601,20,100.00,100.00,midas_g_49852
80b8264611656a1a27f6cde31104f9cc,0.9142,0.000493,20,100.00,100.00,Burkholderiales
80c46d0fb8b47d56b5ec7a1196e65129,0.8989,0.000404,20,100.00,100.00,Thauera
80d9e2b9be2ada54466d132af648376d,0.9362,0.001501,20,100.00,100.00,midas_s_1719
80dcfcbaaeba51f9496881759057d909,0.9706,0.001054,20,100.00,100.00,midas_s_8840
80f4f2e45a1774d34eef494a84a453cc,1.0000,0.000837,20,100.00,100.00,midas_s_13212
80f743d8087108546f17a3150a65447c,0.9919,0.000498,20,100.00,100.00,midas_s_19614
810bcbf0e79a1e8a1f4c88974fa952b0,0.9307,0.000607,20,100.00,100.00,midas_s_113310
810ff16138b1858fe4581eb0dc2056b7,0.9622,0.026935,20,100.00,100.00,midas_g_37691
8119c42c5c3b6efc9f9c233ab5f514d9,0.9839,0.044934,20,100.00,100.00,midas_s_49253
8131f1467c5210f7f2fc8bd4e4926738,0.9541,0.008012,20,100.00,100.00,midas_s_4563
81321d8a1f8bf83849e940be8ebe3f98,0.9464,0.000556,20,100.00,100.00,midas_s_198
81369b110d735f7be5344969d70e3af8,0.9973,0.000563,20,100.00,100.00,Microvirga
8141ac6d9c13680602c30f2585b7d812,0.9892,0.003688,20,100.00,100.00,midas_s_1798
814b28a9e3ade17fcedb4213c442e208,1.0000,0.001233,20,100.00,100.00,Terrimonas
81509ff7ec9a638645a7b560dcef8e03,1.0000,0.001340,20,100.00,100.00,Pelagibacterium
815252c0d7759455347656a186e13fbe,0.8915,0.010782,20,100.00,100.00,Dokdonella
8154b224836ccb59367bf9b4ffa73bf9,1.0000,0.002022,20,100.00,100.00,Babeliales
8193f5485969053aa122c13affe52916,0.9840,0.000607,20,100.00,100.00,Syntrophomonas
81b8078739e6559f538f89a93c2b9429,0.9897,0.012491,20,100.00,100.00,midas_s_9620
81bc976a842b7f49a43deea8e48ae0eb,0.9652,0.000751,20,100.00,100.00,midas_s_44239
81c5fbd102214c2b21d8170b3d450cf6,1.0000,0.003235,20,100.00,100.00,midas_s_49913
81fd53bf9a5b9db095c0544dcde899c6,0.9760,0.000660,20,100.00,100.00,midas_s_109562
8269b45c5036e380e5f8da54c08f381a,0.9357,0.037445,20,100.00,100.00,midas_s_48908
827923397265bcdadb2811c9b5f7f366,0.9649,0.001743,20,100.00,100.00,midas_s_43933
8283a0aad44d0a6a318456bd3ff3cdd5,0.9973,0.006352,20,100.00,100.00,Acidovorax
82854f4b382ed37beba8f0c53cda2610,0.8794,0.019575,20,100.00,100.00,midas_s_40724
8286e640151590513fffd7c80a5c5803,0.9599,0.000977,20,100.00,100.00,midas_s_34955
828a1b1fa99e247a05c41e3f13a5a663,0.9541,0.003437,20,100.00,100.00,midas_s_50708
8290e46f019c7935dfde5768b2a3fc31,0.9892,0.001993,20,100.00,100.00,Rhodobacteraceae
8293cb3498a8bc022975edb7ed7679f7,0.9920,0.000478,20,100.00,100.00,midas_f_43946
82a29f692253a38511348014db202411,0.9973,0.005230,20,100.00,100.00,Ca_Accumulibacter
82b379b944922fe2e85dc1fd17534be8,0.9973,0.001411,20,100.00,100.00,Iamia
82b97a3f69d64d4fa5fa892227634ce6,1.0000,0.000805,20,100.00,100.00,Clostridium_sensu_stricto_1
82dba64efee4ca8af889eaa2f64e2f35,1.0000,0.001667,20,100.00,100.00,Ellin6067
82f01cb6b84420e18f1f7aed8630c878,1.0000,0.028991,20,100.00,100.00,Shinella
830d0d10f5b349df40f4d47c6cad771c,0.9280,0.000740,20,100.00,100.00,Bosea
830d7d0655c152182d21e4c7cbde8731,0.9946,0.448827,20,100.00,100.00,Brevundimonas_aveniformis
83109d40cd04d64c0cda211c1e87a77d,1.0000,0.017230,20,100.00,100.00,midas_s_86204
832794fa94d2a0fac44a3b34669d9c22,0.8316,0.000500,20,100.00,100.00,Bacteria
832c6126b8f5ddf52a48b599bd930d4f,0.9893,0.000397,20,100.00,100.00,Azonexus
834746d6ec774d97cd6ba3cbd9597627,0.9973,0.009787,20,100.00,100.00,midas_s_198
834e8158e419c526138c9172a13e9537,0.8830,0.024893,20,100.00,100.00,Bacteria
83510109999914ef280e7549fd875f52,0.9840,0.039594,20,100.00,100.00,midas_s_3277
8368b3661e52aaced3a8e9abd3f80448,0.9030,0.024981,20,100.00,100.00,midas_g_171
8386a953222b10d5520cd61b976efbbd,0.9569,0.004234,20,100.00,100.00,midas_s_12845
8387ed8a7bc7e5adf1657a3e663b8556,1.0000,0.123313,20,100.00,100.00,midas_s_22254
83927c66e49661b09f2981e9f5436a05,0.9651,0.000815,20,100.00,100.00,midas_g_2898
839c4248c8347f3b02235371fdbb0c36,0.9892,0.008571,20,100.00,100.00,midas_g_690
83a5569a7201409e94f2ac6c3dd41eaa,0.9949,0.000527,20,100.00,100.00,Defluviicoccus
83ac555e466ac754139554eca9aec78b,0.9137,0.000610,20,100.00,100.00,Holosporaceae
83adaf3a09d08c93f2abea6a4c815592,1.0000,0.000837,20,100.00,100.00,Petrimonas_sulfuriphila
83bfd9b9d5c9ea35f843e133dd86097b,0.9866,0.296951,20,100.00,100.00,midas_s_1647
83d42430394c5f2adbe703fd3343b73d,1.0000,0.053813,20,100.00,100.00,Leptolinea
83d76839bcdf716ff92c8b4201fe77a4,0.9759,0.000687,20,100.00,100.00,midas_s_8840
83eeb239a11ff745fbd87e3757f4f611,1.0000,0.001374,20,100.00,100.00,midas_s_27556
8407ab54eb4e8d88ae253657654575ae,0.9520,0.001251,20,100.00,100.00,midas_s_25240
8411ccca9ad761a55b0a15406e85d4fb,0.9865,0.010284,20,100.00,100.00,Desulfovibrio_putealis
8434d7f94562e24f6c594c4d43d04fa4,0.9866,0.002833,20,100.00,100.00,midas_s_2555
844639b3678e425778922b92dd4d071b,0.9840,0.004482,20,100.00,100.00,midas_s_50792
845ebded608aa7a6bef4ae636f02a937,1.0000,0.003033,20,100.00,100.00,Mycobacterium
8466f2635d9fbf9c51a04877474f3d09,1.0000,0.000960,20,100.00,100.00,midas_s_9908
84828ae6549a795ffdf9ef075ea1a310,0.9649,0.000610,20,100.00,100.00,Hassallia
848451a3853d056f1b0b123b39ebf894,0.9892,0.005798,20,100.00,100.00,midas_s_5869
84870a5cb33d4c25e1b44fe695371394,0.9973,0.008138,20,100.00,100.00,midas_s_198
84b768ad29c8475ec73313c49ed23898,0.9731,0.001986,20,100.00,100.00,midas_s_7265
84bc76d221842dbfecf539a3cc71d23c,0.9973,0.013612,20,100.00,100.00,midas_s_198
84c2bf56296a8d7e095e02a38bd7c74f,0.9948,0.001882,20,100.00,100.00,Dokdonella
84ce2db29cdae508bca2727af0d676f9,0.9324,0.177534,20,100.00,100.00,Parcubacteria
84fbd3d9d8a205884ae0697b6891f92e,0.9973,0.000833,20,100.00,100.00,midas_g_52
85383fe997f831271fd196fbc652db30,0.9651,0.000717,20,100.00,100.00,midas_s_19440
8538a40e4163fb64d269ea09e781cddd,0.9840,0.000660,20,100.00,100.00,midas_s_114319
853909486e41b573fd0ff4cd03c6a72e,0.8466,0.005054,20,100.00,100.00,midas_s_61953
85491662ea730f70860be7fa8e72a1d8,0.9892,0.001323,20,100.00,100.00,midas_s_362
856f4e976cd8cb16d80b01f36ee9721a,0.9973,0.002831,20,100.00,100.00,midas_s_28831
857d41a565cd167454dfc63a7c1e0bf1,0.9920,0.000823,20,100.00,100.00,midas_s_6319
8586aa0698f3e5a36f54c1aae303bff1,0.9946,0.001213,20,100.00,100.00,midas_s_137
85897744f8f37ded7aed36b8f37c4d1a,0.9973,0.005642,20,100.00,100.00,midas_s_198
858e628ffc2797936e1164415dce93c9,0.9035,0.000440,20,100.00,100.00,Ca_Competibacter
85a2b6f76d68688399aa4b933914ce8e,1.0000,0.000733,20,100.00,100.00,Pleomorphomonas
85af453749b8bfa2a4fd6ff0eacfba35,1.0000,1.775830,20,100.00,100.00,Thauera
85d372bb7cdff601979f30bd52237c90,0.9622,0.000457,20,100.00,100.00,midas_s_71905
85dd0f6e2062b578dca9e68b4a140623,0.9919,0.114290,20,100.00,100.00,midas_s_19614
85f670579d1c3a7766ce8df552cb1a83,1.0000,0.003611,20,100.00,100.00,Rhodobacteraceae
85f6db727b9f9f28fa57d33177a6f386,0.9892,0.002958,20,100.00,100.00,Devosia
85faab1d1a1151eae6b9e3dc93dd6ff7,0.9973,0.006567,20,100.00,100.00,midas_s_198
8610ab5b544c955b922c6254c75f3649,0.9178,0.000527,20,100.00,100.00,Sporomusaceae
861ca30bbc00e08cfd14bc8ca1da7da0,0.9949,0.004105,20,100.00,100.00,Dokdonella
8627abc0dbaf300f3c0c6a4975977b77,0.9791,0.000527,20,100.00,100.00,midas_s_24506
8636a99c1c64f0037ee03b478eda072e,0.9923,0.000480,20,100.00,100.00,Dokdonella
863c46a536cdc0f8941d699100de2c3b,0.9492,0.000805,20,100.00,100.00,Thauera
8644690edb4430ac35826c049acbee1c,1.0000,0.000617,20,100.00,100.00,midas_s_263
864c17e1537b128871e11b4ced49c73b,0.9973,0.000800,20,100.00,100.00,midas_s_8849
8656a5a9b16758e2e756add32d5a9d37,0.9973,0.006004,20,100.00,100.00,midas_s_198
8657430a9844b132807257d61056cc19,0.9893,0.000654,20,100.00,100.00,midas_s_95828
8688ae448e2ba483ec812210ca9eddbb,0.9572,0.022467,20,100.00,100.00,Clostridia_vadinBB60_group
869d97dec290a103b9955f8c63940441,0.8833,0.000385,20,100.00,100.00,Puniceicoccaceae
86a1c48207cf91af5f7d1bf3eaa7d317,0.9194,0.001007,20,100.00,100.00,midas_s_16683
86b97bab65f9ada5fa58dabb8666b964,0.9413,0.017223,20,100.00,100.00,midas_s_3374
86cab820dbd5dadd39536650ebf60471,0.9770,0.000938,20,100.00,100.00,midas_s_31688
86d82368714a7899de82d29003dd6652,1.0000,0.001049,20,100.00,100.00,Ca_Leptovillus
86dc6da8c8444af0e2e1f8063d6efb84,0.9358,0.012491,20,100.00,100.00,midas_g_46066
86f32e238f24ec09c7a9850ceb02eee2,0.9973,0.006654,20,100.00,100.00,midas_s_198
871359e9c24ecdcbdf369b728b0355de,0.9372,0.000407,20,100.00,100.00,midas_g_171
8717744be592c8beffade9c24a1887b2,1.0000,0.003704,20,100.00,100.00,Azonexus
87394203db44b5f931e65034c622ca24,0.9973,0.000660,20,100.00,100.00,midas_s_27733
875725c452a69e79bf64a8aa775e4409,0.9973,0.006687,20,100.00,100.00,Runella_defluvii
875c468132a95a1d4fa4398591637eb3,0.9840,0.000397,20,100.00,100.00,Bdellovibrio
878441a6f394d3e2fd5264ed8249c686,0.9677,0.000794,20,100.00,100.00,midas_s_32221
8789001e7eb3e0b99f7223e0c6d1ffa7,0.9923,0.000740,20,100.00,100.00,Lysobacter
87a2f37909c971f4a47bc2ef7d8a5f87,0.9920,0.000617,20,100.00,100.00,Babeliales
87ba798168a67e3bbb9492c47b67b378,0.9920,0.000515,20,100.00,100.00,midas_s_30653
87cab3e2b10ea8dffd447f7d07a1f726,0.9624,0.010316,20,100.00,100.00,midas_s_11602
87ccf66636b08841ae0a6e7b81998ebc,1.0000,0.002199,20,100.00,100.00,midas_s_69477
87d478273053695c737201eb63b00714,0.9706,0.002224,20,100.00,100.00,midas_s_8589
87d832a72766fc4873fb02c520336a9d,0.9495,0.000470,20,100.00,100.00,midas_s_18447
87dac428e820a6ed66f16d9d23a70330,0.9947,0.012245,20,100.00,100.00,midas_s_3513
87ec65202e592d81d47b66d1484732df,1.0000,0.002199,20,100.00,100.00,midas_s_4515
87f5e8e34a8c3f3c17506d3b3b022221,0.9894,0.008492,20,100.00,100.00,Methanoregula
880ad6f7b86b9c14dd88632e92fd22d3,0.9893,0.000714,20,100.00,100.00,Legionella
882839cd630f1c4d939b168ed4e18be3,0.9973,0.012099,20,100.00,100.00,midas_s_198
882fb75915aa95758cd528349e72cc6d,0.9947,0.001222,20,100.00,100.00,Propioniciclava
883359b5b4b3b8057c6c9df5d67f1f49,0.9062,0.088907,20,100.00,100.00,midas_s_115446
88384645c2dd772f4809784135afc83b,0.9784,0.013701,20,100.00,100.00,midas_s_88019
884a30f70e02008563ffe541fddc87e4,0.9733,0.000872,20,100.00,100.00,midas_s_36925
8853b3726f4d23591bf960c966fec781,0.9653,0.000470,20,100.00,100.00,midas_s_79649
8854f58eb093e29f1c82b0ac470314a8,1.0000,0.003333,20,100.00,100.00,Sphingopyxis
88665092af198aaeba6eb0d37f7430da,0.9840,0.018736,20,100.00,100.00,midas_s_49940
886de9165cfb8bade1e0a2b06b50600c,0.9813,0.035727,20,100.00,100.00,Bdellovibrionaceae
889ea68f9c9a37961b1689dd92ffadd9,0.9196,0.000425,20,100.00,100.00,midas_s_33329
88b2f675a406bf48a97955797e022f19,0.9973,0.001913,20,100.00,100.00,Mycobacterium
88c79ee8e6e9a5c8d591528a4b7e9b72,0.8827,0.001210,20,100.00,100.00,midas_s_32258
88d408dbcb2fef174d7d9b9e8fafa984,0.9946,0.002440,20,100.00,100.00,Ideonella
88dc9b1bf64124875974e6e8ce1bb2e0,1.0000,0.047081,20,100.00,100.00,midas_s_5446
88ddec40c60b24d2aaedb9c34c8269b1,1.0000,0.084563,20,100.00,100.00,Chryseobacterium
88f114252460d0457b544b569f6a1240,0.9571,0.000850,20,100.00,100.00,Gemmata
88f57ec4ded8c80d91da02f87d0a0e37,1.0000,0.001954,20,100.00,100.00,midas_s_52961
89062dbf70addd191fd6ba9183ef311c,0.9973,0.000607,20,100.00,100.00,Pseudomonas
890c779ae22cf5d3afda25cd0c85f064,0.9385,0.156062,20,100.00,100.00,SM1A02
890e8a8aa9fa36907365cd72def44783,1.0000,0.001440,20,100.00,100.00,midas_s_84348
892bb109ba2351cff34fdfe14e44d6bd,0.9866,0.001169,20,100.00,100.00,midas_g_1097
8933321e7dbdf47e55a1ec83a6517e09,1.0000,0.026396,20,100.00,100.00,midas_s_4068
8943d9f238aa1e73a7877d7c068c7060,0.9358,0.002224,20,100.00,100.00,Endomicrobiaceae
897501452af318285509c469c96d8dcc,0.9866,0.008997,20,100.00,100.00,midas_s_36998
8977ed171e1e89ca8f5b92ea3e936df1,0.9893,0.000407,20,100.00,100.00,midas_s_112681
8985bf411df0ec5ab6efa6c3f9ddb777,0.9892,1.947941,20,100.00,100.00,midas_s_8672
89ada24fe50a60143e144e668ab1e347,0.9719,0.000762,20,100.00,100.00,midas_s_61428
89ba9292f33c9346f5643c4d7058227b,0.9946,0.007538,20,100.00,100.00,Rhizobiaceae
89e303ece25737335d1269b85cb34232,0.9459,0.002628,20,100.00,100.00,midas_s_117931
89e99832f9e259d12d5ab068500e74ae,1.0000,0.002152,20,100.00,100.00,midas_s_48797
8a16e9755fcdef6073902dad4abff9bf,0.9118,0.000957,20,100.00,100.00,midas_g_26909
8a4511bf2e068fbce933461947f99314,0.9733,0.013678,20,100.00,100.00,midas_s_19712
8a6bdbec77433db16e9685f778def9b3,0.9893,0.001001,20,100.00,100.00,Micrococcales
8a7375280adf8cd6889445a727753c68,0.9920,5.620609,20,100.00,100.00,Azonexus
8a8d8511bc33506d145c9a7441b7a342,0.9412,0.011935,20,100.00,100.00,Ca_Competibacter
8a935228517a20b4bc3fa5def7bc6b76,0.9732,0.000434,20,100.00,100.00,Ca_Woesebacteria
8a9c97139a7d864eda93a0dc3e73ecb9,1.0000,0.591461,20,100.00,100.00,Zoogloea
8aa2b6ffca297590994787fcaed820c3,0.9973,0.001054,20,100.00,100.00,midas_s_32279
8ab3e543517c511b8d789920e9321dff,0.9733,0.004448,20,100.00,100.00,midas_s_56200
8acd2cc5a2c7b85fba48d8e622bfa1e3,0.9847,0.000525,20,100.00,100.00,Mesorhizobium
8b048fa8f0d508cd79e765ec9551c2b9,0.9868,0.021027,20,100.00,100.00,Methanoregula
8b063e5e0fb86c27a4c162352e7efcbe,1.0000,0.002038,20,100.00,100.00,midas_s_7617
8b1d0613158faf0a281ab4845d7ba119,0.9412,0.012446,20,100.00,100.00,Babeliales
8b42e63e1fe8e14326fe559f8a2cce81,1.0000,0.001512,20,100.00,100.00,Prosthecomicrobium_hirschii
8b541735f380a800e25b1e0a7f433262,1.0000,16.665619,20,100.00,100.00,Ca_Accumulibacter
8b56eb59f25579bad80448cce326a327,0.9677,0.000525,20,100.00,100.00,Planctomicrobium
8b67dfa2a79dae8d6eb2e39044eafc85,0.9303,0.001213,20,100.00,100.00,midas_f_8814
8b6fc012c68aa1e335fab6f8dbd08308,0.9973,0.000529,20,100.00,100.00,midas_g_1363
8b9ca2a0047982617fe0fe38fabda77f,1.0000,0.499316,20,100.00,100.00,Deinococcaceae
8ba1e1b5947dcb79440dcd41baacaf8e,0.9892,0.012018,20,100.00,100.00,Clostridium_sensu_stricto_7
8ba60d1574b8e36ac1407de6aab26749,0.7664,0.000638,20,100.00,100.00,Bacteria
8ba66b02ddd19314ed0e6de5965a410b,0.9866,0.000791,20,100.00,100.00,midas_s_7235
8bd64cc40d2639d5c4f750b67be46809,0.9784,0.006756,20,100.00,100.00,midas_s_29117
8bf046e05312a64ca895028ee23d2fe4,0.9866,0.001674,20,100.00,100.00,midas_s_42741
8c2795916359d1111d0c10db77eb65db,0.9973,0.005479,20,100.00,100.00,midas_g_171
8c2f9824cc48f68c209ff8d38d7f4fdd,0.9924,0.044289,20,100.00,100.00,midas_s_198
8c35c82df947ce28c4786cdb3987a6d5,0.9973,0.003639,20,100.00,100.00,midas_s_29877
8c3712a64b7f99b3e9f8970f8f0e15ec,0.9149,0.001054,20,100.00,100.00,midas_g_51520
8c3d2903eebae18d7fbeb205a2ffedf1,0.9973,0.002627,20,100.00,100.00,Rheinheimera
8c3f4deee3ee5b685c72fac1d740099e,1.0000,0.000714,20,100.00,100.00,Nocardiaceae
8c6677322d1ac9500cc3fcc37ca00073,0.9270,0.000815,20,100.00,100.00,midas_s_41168
8c782fa3f21132e18755346375cd9fd6,1.0000,4.167517,20,100.00,100.00,midas_g_973
8c933d68de5c22d9ae1a1b8e6c3cee47,0.9897,0.000440,20,100.00,100.00,Paracoccus
8cb8b1d597221d162d1f8c2829287f48,0.9147,0.000607,20,100.00,100.00,AKAU3564_sediment_group
