MAG,protein_id,KO,gene,pathway,step
coasm_bin.249,contig_60339_pilon_78,K00376,nosZ,Denitrification,N2O_to_N2
coasm_bin.249,contig_60339_pilon_115,K00937,ppk,PolyP,PolyP_synthesis
coasm_bin.249,contig_31751_pilon_1,K02035,pit,Phosphate,Phosphate_transport
coasm_bin.249,contig_60609_pilon_1,K15864,nirS,Denitrification,NO2_to_NO
coasm_bin.249,contig_60609_pilon_2,K15864,nirS,Denitrification,NO2_to_NO
coasm_bin.249,contig_60609_pilon_3,K15864,nirS,Denitrification,NO2_to_NO
coasm_bin.249,contig_60609_pilon_13,K15864,nirS,Denitrification,NO2_to_NO
coasm_bin.249,contig_60609_pilon_17,K15864,nirS,Denitrification,NO2_to_NO
coasm_bin.249,contig_60609_pilon_76,K00626,phaA,PHA,PHA_synthesis
coasm_bin.249,contig_60609_pilon_90,K05973,phaZ,PHA,PHA_degradation
coasm_bin.249,contig_60609_pilon_99,K00023,phaB,PHA,PHA_synthesis
coasm_bin.249,contig_60609_pilon_100,K00626,phaA,PHA,PHA_synthesis
coasm_bin.249,contig_60609_pilon_101,K03821,phaC,PHA,PHA_synthesis
coasm_bin.249,contig_60609_pilon_102,K03821,phaC,PHA,PHA_synthesis
coasm_bin.25,contig_11136_pilon_34,K07636,phoR,Phosphate,Phosphate_regulation
coasm_bin.250,contig_2873_pilon_77,K01214,glgX,Glycogen,Glycogen_debranching
coasm_bin.250,contig_2873_pilon_207,K00376,nosZ,Denitrification,N2O_to_N2
coasm_bin.250,contig_2873_pilon_251,K00703,glgC,Glycogen,Glycogen_synthesis
coasm_bin.250,contig_2873_pilon_270,K00626,phaA,PHA,PHA_synthesis
coasm_bin.250,contig_2873_pilon_284,K15864,nirS,Denitrification,NO2_to_NO
coasm_bin.250,contig_2873_pilon_314,K22468,ppk2,PolyP,PolyP_synthesis
coasm_bin.250,contig_2873_pilon_315,K22468,ppk2,PolyP,PolyP_synthesis
coasm_bin.250,contig_2873_pilon_377,K01895,acs,Acetate,Acetate_activation
coasm_bin.250,contig_2873_pilon_378,K01895,acs,Acetate,Acetate_activation
coasm_bin.250,contig_2873_pilon_425,K03821,phaC,PHA,PHA_synthesis
coasm_bin.250,contig_3078_pilon_93,K03821,phaC,PHA,PHA_synthesis
coasm_bin.250,contig_3078_pilon_546,K00634,pta,Acetate,Acetate_activation
coasm_bin.250,contig_3078_pilon_581,K01847,mcmA,Propionate_PHV,Methylmalonyl_CoA
coasm_bin.250,contig_3078_pilon_683,K02040,pstS,Phosphate,Phosphate_transport
coasm_bin.250,contig_3078_pilon_684,K02039,phoU,Phosphate,Phosphate_regulation
coasm_bin.250,contig_3078_pilon_685,K02037,pstC,Phosphate,Phosphate_transport
coasm_bin.250,contig_3078_pilon_686,K02038,pstA,Phosphate,Phosphate_transport
coasm_bin.250,contig_3078_pilon_688,K02036,pstB,Phosphate,Phosphate_transport
coasm_bin.250,contig_3078_pilon_690,K05973,phaZ,PHA,PHA_degradation
coasm_bin.250,contig_3078_pilon_702,K01895,acs,Acetate,Acetate_activation
coasm_bin.250,contig_3078_pilon_804,K01659,prpC,Propionate_PHV,Methylcitrate_cycle
coasm_bin.250,contig_3078_pilon_805,K01720,prpD,Propionate_PHV,Methylcitrate_cycle
coasm_bin.250,contig_3078_pilon_942,K00363,nirD,Nitrogen_other,DNRA_NO2_to_NH4
coasm_bin.250,contig_3078_pilon_943,K00362,nirB,Nitrogen_other,DNRA_NO2_to_NH4
coasm_bin.250,contig_3078_pilon_1012,K00023,phaB,PHA,PHA_synthesis
coasm_bin.250,contig_3078_pilon_1056,K02568,napB,Denitrification,NO3_to_NO2
coasm_bin.250,contig_3078_pilon_1059,K02567,napA,Denitrification,NO3_to_NO2
coasm_bin.250,contig_3078_pilon_1202,K00626,phaA,PHA,PHA_synthesis
coasm_bin.250,contig_3078_pilon_1262,K02035,pit,Phosphate,Phosphate_transport
coasm_bin.250,contig_2760_pilon_64,K01895,acs,Acetate,Acetate_activation
coasm_bin.250,contig_2760_pilon_326,K00937,ppk,PolyP,PolyP_synthesis
coasm_bin.250,contig_2760_pilon_495,K04561,norB,Denitrification,NO_to_N2O
coasm_bin.250,contig_2760_pilon_497,K15864,nirS,Denitrification,NO2_to_NO
coasm_bin.250,contig_2760_pilon_693,K22468,ppk2,PolyP,PolyP_synthesis
coasm_bin.250,contig_2760_pilon_754,K02039,phoU,Phosphate,Phosphate_regulation
coasm_bin.250,contig_2760_pilon_755,K07657,phoB,Phosphate,Phosphate_regulation
coasm_bin.250,contig_2760_pilon_756,K07636,phoR,Phosphate,Phosphate_regulation
coasm_bin.250,contig_2760_pilon_983,K00937,ppk,PolyP,PolyP_synthesis
coasm_bin.250,contig_2760_pilon_999,K03821,phaC,PHA,PHA_synthesis
coasm_bin.250,contig_2760_pilon_1006,K00626,phaA,PHA,PHA_synthesis
coasm_bin.250,contig_2760_pilon_1010,K03821,phaC,PHA,PHA_synthesis
coasm_bin.250,contig_2760_pilon_1031,K01214,glgX,Glycogen,Glycogen_debranching
coasm_bin.250,contig_2760_pilon_1236,K01908,prpE,Propionate_PHV,Propionyl_CoA_synthesis
coasm_bin.250,contig_2760_pilon_1403,K01848,mcmB,Propionate_PHV,Methylmalonyl_CoA
coasm_bin.250,contig_2760_pilon_1492,K00700,glgA,Glycogen,Glycogen_synthesis
coasm_bin.250,contig_2760_pilon_1500,K00688,glgP,Glycogen,Glycogen_degradation
coasm_bin.250,contig_2870_pilon_247,K22468,ppk2,PolyP,PolyP_synthesis
coasm_bin.250,contig_2870_pilon_315,K00925,ackA,Acetate,Acetate_activation
coasm_bin.251,contig_61238_pilon_19,K00937,ppk,PolyP,PolyP_synthesis
coasm_bin.251,contig_62767_pilon_20,K00626,phaA,PHA,PHA_synthesis
coasm_bin.251,contig_40456_pilon_6,K00700,glgA,Glycogen,Glycogen_synthesis
coasm_bin.251,contig_40456_pilon_7,K00700,glgA,Glycogen,Glycogen_synthesis
coasm_bin.251,contig_40456_pilon_8,K00700,glgA,Glycogen,Glycogen_synthesis
coasm_bin.251,contig_27803_pilon_64,K00374,narI/narV,Denitrification,NO3_to_NO2
coasm_bin.251,contig_27803_pilon_65,K00374,narI/narV,Denitrification,NO3_to_NO2
coasm_bin.251,contig_27803_pilon_68,K00371,narH/narY/nxrB,Denitrification,NO3_to_NO2
coasm_bin.251,contig_27803_pilon_69,K00371,narH/narY/nxrB,Denitrification,NO3_to_NO2
coasm_bin.251,contig_27803_pilon_70,K00370,narG/narZ/nxrA,Denitrification,NO3_to_NO2
coasm_bin.251,contig_27803_pilon_71,K00370,narG/narZ/nxrA,Denitrification,NO3_to_NO2
coasm_bin.251,contig_27803_pilon_72,K00370,narG/narZ/nxrA,Denitrification,NO3_to_NO2
coasm_bin.251,contig_27803_pilon_73,K00370,narG/narZ/nxrA,Denitrification,NO3_to_NO2
coasm_bin.251,contig_27803_pilon_139,K02040,pstS,Phosphate,Phosphate_transport
coasm_bin.251,contig_26143_pilon_12,K00634,pta,Acetate,Acetate_activation
coasm_bin.251,contig_26143_pilon_13,K00925,ackA,Acetate,Acetate_activation
coasm_bin.251,contig_11630_pilon_8,K01895,acs,Acetate,Acetate_activation
coasm_bin.251,contig_59462_pilon_20,K02040,pstS,Phosphate,Phosphate_transport
coasm_bin.251,contig_59462_pilon_23,K01847,mcmA,Propionate_PHV,Methylmalonyl_CoA
coasm_bin.251,contig_59462_pilon_24,K01847,mcmA,Propionate_PHV,Methylmalonyl_CoA
coasm_bin.251,contig_59462_pilon_29,K01847,mcmA,Propionate_PHV,Methylmalonyl_CoA
coasm_bin.251,contig_59462_pilon_30,K01847,mcmA,Propionate_PHV,Methylmalonyl_CoA
coasm_bin.251,contig_59462_pilon_31,K01847,mcmA,Propionate_PHV,Methylmalonyl_CoA
coasm_bin.251,contig_59462_pilon_32,K01847,mcmA,Propionate_PHV,Methylmalonyl_CoA
coasm_bin.251,contig_42230_pilon_16,K02040,pstS,Phosphate,Phosphate_transport
coasm_bin.251,contig_31407_pilon_4,K02040,pstS,Phosphate,Phosphate_transport
coasm_bin.251,contig_31407_pilon_5,K02037,pstC,Phosphate,Phosphate_transport
coasm_bin.251,contig_31407_pilon_6,K02038,pstA,Phosphate,Phosphate_transport
coasm_bin.251,contig_31407_pilon_7,K02036,pstB,Phosphate,Phosphate_transport
coasm_bin.251,contig_49672_pilon_4,K01214,glgX,Glycogen,Glycogen_debranching
coasm_bin.251,contig_61617_pilon_15,K01895,acs,Acetate,Acetate_activation
coasm_bin.251,contig_61617_pilon_66,K03821,phaC,PHA,PHA_synthesis
coasm_bin.251,contig_61617_pilon_68,K00023,phaB,PHA,PHA_synthesis
coasm_bin.251,contig_61617_pilon_69,K00626,phaA,PHA,PHA_synthesis
coasm_bin.251,contig_17161_pilon_72,K00634,pta,Acetate,Acetate_activation
coasm_bin.251,contig_32768_pilon_8,K00688,glgP,Glycogen,Glycogen_degradation
coasm_bin.251,contig_32768_pilon_9,K00688,glgP,Glycogen,Glycogen_degradation
coasm_bin.251,contig_52829_pilon_10,K00702,glgB,Glycogen,Glycogen_branching
coasm_bin.251,contig_59251_pilon_14,K01908,prpE,Propionate_PHV,Propionyl_CoA_synthesis
coasm_bin.251,contig_42702_pilon_1,K00937,ppk,PolyP,PolyP_synthesis
coasm_bin.251,contig_42702_pilon_13,K01908,prpE,Propionate_PHV,Propionyl_CoA_synthesis
coasm_bin.251,contig_27521_pilon_38,K02035,pit,Phosphate,Phosphate_transport
coasm_bin.251,contig_62223_pilon_24,K03821,phaC,PHA,PHA_synthesis
coasm_bin.251,contig_62223_pilon_33,K00634,pta,Acetate,Acetate_activation
coasm_bin.251,contig_61335_pilon_12,K00700,glgA,Glycogen,Glycogen_synthesis
coasm_bin.251,contig_6813_pilon_3,K15864,nirS,Denitrification,NO2_to_NO
coasm_bin.251,contig_28686_pilon_39,K01848,mcmB,Propionate_PHV,Methylmalonyl_CoA
coasm_bin.251,contig_28686_pilon_59,K02036,pstB,Phosphate,Phosphate_transport
coasm_bin.251,contig_28686_pilon_60,K02038,pstA,Phosphate,Phosphate_transport
coasm_bin.251,contig_28686_pilon_61,K02038,pstA,Phosphate,Phosphate_transport
coasm_bin.251,contig_28686_pilon_62,K02038,pstA,Phosphate,Phosphate_transport
coasm_bin.251,contig_28686_pilon_63,K02037,pstC,Phosphate,Phosphate_transport
coasm_bin.251,contig_28686_pilon_64,K02040,pstS,Phosphate,Phosphate_transport
coasm_bin.251,contig_56321_pilon_4,K02039,phoU,Phosphate,Phosphate_regulation
coasm_bin.251,contig_51067_pilon_3,K00700,glgA,Glycogen,Glycogen_synthesis
coasm_bin.251,contig_51067_pilon_4,K00700,glgA,Glycogen,Glycogen_synthesis
coasm_bin.251,contig_51067_pilon_5,K00700,glgA,Glycogen,Glycogen_synthesis
coasm_bin.251,contig_51067_pilon_9,K01214,glgX,Glycogen,Glycogen_debranching
coasm_bin.255,contig_27433_pilon_20,K00626,phaA,PHA,PHA_synthesis
coasm_bin.255,contig_62702_pilon_23,K07657,phoB,Phosphate,Phosphate_regulation
coasm_bin.255,contig_61156_pilon_3,K00626,phaA,PHA,PHA_synthesis
coasm_bin.255,contig_61156_pilon_45,K01847,mcmA,Propionate_PHV,Methylmalonyl_CoA
coasm_bin.255,contig_33350_pilon_198,K00374,narI/narV,Denitrification,NO3_to_NO2
coasm_bin.255,contig_33350_pilon_200,K00371,narH/narY/nxrB,Denitrification,NO3_to_NO2
coasm_bin.255,contig_33350_pilon_201,K00370,narG/narZ/nxrA,Denitrification,NO3_to_NO2
coasm_bin.255,contig_38032_pilon_2,K22468,ppk2,PolyP,PolyP_synthesis
coasm_bin.255,contig_26515_pilon_24,K00023,phaB,PHA,PHA_synthesis
coasm_bin.255,contig_26515_pilon_25,K00626,phaA,PHA,PHA_synthesis
coasm_bin.255,contig_26515_pilon_26,K03821,phaC,PHA,PHA_synthesis
coasm_bin.255,contig_53502_pilon_1,K00700,glgA,Glycogen,Glycogen_synthesis
coasm_bin.255,contig_53502_pilon_2,K01214,glgX,Glycogen,Glycogen_debranching
coasm_bin.255,contig_53502_pilon_5,K00703,glgC,Glycogen,Glycogen_synthesis
coasm_bin.255,contig_53502_pilon_7,K00688,glgP,Glycogen,Glycogen_degradation
coasm_bin.255,contig_44943_pilon_26,K22468,ppk2,PolyP,PolyP_synthesis
coasm_bin.255,contig_44943_pilon_27,K22468,ppk2,PolyP,PolyP_synthesis
coasm_bin.255,contig_21077_pilon_22,K00626,phaA,PHA,PHA_synthesis
coasm_bin.255,contig_39905_pilon_25,K00626,phaA,PHA,PHA_synthesis
coasm_bin.255,contig_13542_pilon_10,K22468,ppk2,PolyP,PolyP_synthesis
coasm_bin.255,contig_13542_pilon_11,K22468,ppk2,PolyP,PolyP_synthesis
coasm_bin.255,contig_33156_pilon_7,K00363,nirD,Nitrogen_other,DNRA_NO2_to_NH4
coasm_bin.255,contig_33156_pilon_9,K00362,nirB,Nitrogen_other,DNRA_NO2_to_NH4
coasm_bin.255,contig_58470_pilon_8,K02035,pit,Phosphate,Phosphate_transport
coasm_bin.255,contig_37426_pilon_6,K03821,phaC,PHA,PHA_synthesis
coasm_bin.255,contig_61004_pilon_32,K01895,acs,Acetate,Acetate_activation
coasm_bin.255,contig_61004_pilon_36,K05973,phaZ,PHA,PHA_degradation
coasm_bin.255,contig_61004_pilon_110,K00937,ppk,PolyP,PolyP_synthesis
coasm_bin.255,contig_61004_pilon_130,K02040,pstS,Phosphate,Phosphate_transport
coasm_bin.255,contig_61004_pilon_131,K02037,pstC,Phosphate,Phosphate_transport
coasm_bin.255,contig_61004_pilon_132,K02038,pstA,Phosphate,Phosphate_transport
coasm_bin.255,contig_61004_pilon_133,K02036,pstB,Phosphate,Phosphate_transport
coasm_bin.255,contig_61004_pilon_134,K02039,phoU,Phosphate,Phosphate_regulation
coasm_bin.255,contig_61004_pilon_135,K07657,phoB,Phosphate,Phosphate_regulation
coasm_bin.255,contig_61004_pilon_136,K07636,phoR,Phosphate,Phosphate_regulation
coasm_bin.255,contig_61004_pilon_140,K07657,phoB,Phosphate,Phosphate_regulation
coasm_bin.255,contig_29521_pilon_24,K00626,phaA,PHA,PHA_synthesis
coasm_bin.255,contig_29521_pilon_46,K00626,phaA,PHA,PHA_synthesis
coasm_bin.255,contig_28398_pilon_33,K05973,phaZ,PHA,PHA_degradation
coasm_bin.255,contig_62080_pilon_89,K01895,acs,Acetate,Acetate_activation
coasm_bin.256,contig_23177_pilon_11,K00362,nirB,Nitrogen_other,DNRA_NO2_to_NH4
coasm_bin.256,contig_23177_pilon_12,K00363,nirD,Nitrogen_other,DNRA_NO2_to_NH4
coasm_bin.256,contig_31224_pilon_10,K01895,acs,Acetate,Acetate_activation
coasm_bin.256,contig_40563_pilon_8,K02567,napA,Denitrification,NO3_to_NO2
coasm_bin.256,contig_40563_pilon_9,K02568,napB,Denitrification,NO3_to_NO2
coasm_bin.256,contig_53612_pilon_8,K01908,prpE,Propionate_PHV,Propionyl_CoA_synthesis
coasm_bin.256,contig_52357_pilon_4,K00626,phaA,PHA,PHA_synthesis
coasm_bin.256,contig_60720_pilon_51,K15864,nirS,Denitrification,NO2_to_NO
coasm_bin.256,contig_32403_pilon_10,K02040,pstS,Phosphate,Phosphate_transport
coasm_bin.256,contig_32403_pilon_11,K02037,pstC,Phosphate,Phosphate_transport
coasm_bin.256,contig_32403_pilon_12,K02038,pstA,Phosphate,Phosphate_transport
coasm_bin.256,contig_32403_pilon_13,K02036,pstB,Phosphate,Phosphate_transport
coasm_bin.256,contig_32403_pilon_14,K02039,phoU,Phosphate,Phosphate_regulation
coasm_bin.256,contig_32403_pilon_15,K07657,phoB,Phosphate,Phosphate_regulation
coasm_bin.256,contig_32403_pilon_16,K07636,phoR,Phosphate,Phosphate_regulation
coasm_bin.256,contig_50093_pilon_5,K00925,ackA,Acetate,Acetate_activation
coasm_bin.256,contig_42226_pilon_8,K03821,phaC,PHA,PHA_synthesis
coasm_bin.256,contig_42226_pilon_14,K00626,phaA,PHA,PHA_synthesis
coasm_bin.256,contig_46307_pilon_14,K00023,phaB,PHA,PHA_synthesis
coasm_bin.256,contig_35319_pilon_2,K02567,napA,Denitrification,NO3_to_NO2
coasm_bin.256,contig_61326_pilon_28,K03821,phaC,PHA,PHA_synthesis
coasm_bin.256,contig_61326_pilon_47,K00925,ackA,Acetate,Acetate_activation
coasm_bin.256,contig_36136_pilon_1,K00937,ppk,PolyP,PolyP_synthesis
coasm_bin.256,contig_34301_pilon_36,K01847,mcmA,Propionate_PHV,Methylmalonyl_CoA
coasm_bin.256,contig_47670_pilon_1,K02568,napB,Denitrification,NO3_to_NO2
coasm_bin.256,contig_49078_pilon_16,K00626,phaA,PHA,PHA_synthesis
coasm_bin.256,contig_59740_pilon_17,K00376,nosZ,Denitrification,N2O_to_N2
coasm_bin.256,contig_59740_pilon_46,K03821,phaC,PHA,PHA_synthesis
coasm_bin.256,contig_59740_pilon_47,K00023,phaB,PHA,PHA_synthesis
coasm_bin.256,contig_59740_pilon_48,K00023,phaB,PHA,PHA_synthesis
coasm_bin.256,contig_19712_pilon_3,K22468,ppk2,PolyP,PolyP_synthesis
coasm_bin.256,contig_43657_pilon_12,K04561,norB,Denitrification,NO_to_N2O
coasm_bin.256,contig_43657_pilon_13,K04561,norB,Denitrification,NO_to_N2O
coasm_bin.256,contig_43657_pilon_14,K02305,norC,Denitrification,NO_to_N2O
coasm_bin.258,contig_62680_pilon_7,K01848,mcmB,Propionate_PHV,Methylmalonyl_CoA
coasm_bin.258,contig_31748_pilon_11,K00688,glgP,Glycogen,Glycogen_degradation
coasm_bin.258,contig_36855_pilon_11,K02035,pit,Phosphate,Phosphate_transport
coasm_bin.258,contig_36855_pilon_38,K22468,ppk2,PolyP,PolyP_synthesis
coasm_bin.258,contig_61394_pilon_1,K00370,narG/narZ/nxrA,Denitrification,NO3_to_NO2
coasm_bin.258,contig_61394_pilon_17,K00925,ackA,Acetate,Acetate_activation
coasm_bin.258,contig_61752_pilon_3,K04561,norB,Denitrification,NO_to_N2O
coasm_bin.258,contig_61752_pilon_4,K02305,norC,Denitrification,NO_to_N2O
coasm_bin.258,contig_61752_pilon_6,K00368,nirK,Denitrification,NO2_to_NO
coasm_bin.258,contig_53888_pilon_1,K00700,glgA,Glycogen,Glycogen_synthesis
coasm_bin.258,contig_58739_pilon_22,K03821,phaC,PHA,PHA_synthesis
coasm_bin.258,contig_58739_pilon_28,K03821,phaC,PHA,PHA_synthesis
coasm_bin.258,contig_35735_pilon_5,K00688,glgP,Glycogen,Glycogen_degradation
coasm_bin.258,contig_46706_pilon_2,K00626,phaA,PHA,PHA_synthesis
coasm_bin.258,contig_40110_pilon_1,K22468,ppk2,PolyP,PolyP_synthesis
coasm_bin.258,contig_47947_pilon_12,K00703,glgC,Glycogen,Glycogen_synthesis
coasm_bin.258,contig_47947_pilon_15,K07636,phoR,Phosphate,Phosphate_regulation
coasm_bin.258,contig_47947_pilon_17,K02036,pstB,Phosphate,Phosphate_transport
coasm_bin.258,contig_47947_pilon_18,K02039,phoU,Phosphate,Phosphate_regulation
coasm_bin.258,contig_47947_pilon_19,K02038,pstA,Phosphate,Phosphate_transport
coasm_bin.258,contig_31497_pilon_21,K02568,napB,Denitrification,NO3_to_NO2
coasm_bin.258,contig_31497_pilon_22,K02567,napA,Denitrification,NO3_to_NO2
coasm_bin.258,contig_31497_pilon_24,K02567,napA,Denitrification,NO3_to_NO2
coasm_bin.258,contig_31497_pilon_25,K02567,napA,Denitrification,NO3_to_NO2
coasm_bin.258,contig_58129_pilon_32,K01847,mcmA,Propionate_PHV,Methylmalonyl_CoA
coasm_bin.258,contig_58129_pilon_32,K01848,mcmB,Propionate_PHV,Methylmalonyl_CoA
coasm_bin.258,contig_39766_pilon_1,K02040,pstS,Phosphate,Phosphate_transport
coasm_bin.258,contig_36852_pilon_8,K01214,glgX,Glycogen,Glycogen_debranching
coasm_bin.258,contig_42305_pilon_1,K00700,glgA,Glycogen,Glycogen_synthesis
coasm_bin.258,contig_58306_pilon_41,K00937,ppk,PolyP,PolyP_synthesis
coasm_bin.258,contig_39207_pilon_3,K01895,acs,Acetate,Acetate_activation
coasm_bin.258,contig_39207_pilon_4,K01895,acs,Acetate,Acetate_activation
coasm_bin.258,contig_36761_pilon_16,K00626,phaA,PHA,PHA_synthesis
coasm_bin.258,contig_6555_pilon_57,K00363,nirD,Nitrogen_other,DNRA_NO2_to_NH4
coasm_bin.258,contig_24733_pilon_8,K03385,nrfA,Nitrogen_other,DNRA_NO2_to_NH4
coasm_bin.258,contig_24733_pilon_11,K03385,nrfA,Nitrogen_other,DNRA_NO2_to_NH4
coasm_bin.258,contig_24733_pilon_12,K15876,nrfH,Nitrogen_other,DNRA_NO2_to_NH4
coasm_bin.258,contig_24733_pilon_79,K00626,phaA,PHA,PHA_synthesis
coasm_bin.258,contig_37136_pilon_14,K07636,phoR,Phosphate,Phosphate_regulation
coasm_bin.258,contig_25892_pilon_12,K00626,phaA,PHA,PHA_synthesis
coasm_bin.258,contig_36122_pilon_1,K00370,narG/narZ/nxrA,Denitrification,NO3_to_NO2
coasm_bin.258,contig_40538_pilon_21,K07636,phoR,Phosphate,Phosphate_regulation
coasm_bin.259,contig_27343_pilon_1,K01214,glgX,Glycogen,Glycogen_debranching
coasm_bin.259,contig_44919_pilon_16,K07636,phoR,Phosphate,Phosphate_regulation
coasm_bin.259,contig_43808_pilon_1,K00700,glgA,Glycogen,Glycogen_synthesis
coasm_bin.259,contig_37800_pilon_1,K07636,phoR,Phosphate,Phosphate_regulation
coasm_bin.259,contig_37800_pilon_2,K07636,phoR,Phosphate,Phosphate_regulation
coasm_bin.259,contig_47490_pilon_1,K03385,nrfA,Nitrogen_other,DNRA_NO2_to_NH4
coasm_bin.259,contig_42627_pilon_17,K01847,mcmA,Propionate_PHV,Methylmalonyl_CoA
coasm_bin.259,contig_42627_pilon_18,K01847,mcmA,Propionate_PHV,Methylmalonyl_CoA
coasm_bin.259,contig_42627_pilon_21,K00368,nirK,Denitrification,NO2_to_NO
coasm_bin.259,contig_61953_pilon_3,K00703,glgC,Glycogen,Glycogen_synthesis
coasm_bin.259,contig_61810_pilon_1,K01847,mcmA,Propionate_PHV,Methylmalonyl_CoA
coasm_bin.259,contig_53215_pilon_5,K00376,nosZ,Denitrification,N2O_to_N2
coasm_bin.259,contig_53215_pilon_15,K00368,nirK,Denitrification,NO2_to_NO
coasm_bin.259,contig_53215_pilon_18,K02305,norC,Denitrification,NO_to_N2O
coasm_bin.259,contig_53215_pilon_19,K04561,norB,Denitrification,NO_to_N2O
coasm_bin.259,contig_43379_pilon_17,K00925,ackA,Acetate,Acetate_activation
coasm_bin.259,contig_30248_pilon_41,K00626,phaA,PHA,PHA_synthesis
coasm_bin.259,contig_49003_pilon_5,K00688,glgP,Glycogen,Glycogen_degradation
coasm_bin.259,contig_41645_pilon_21,K02035,pit,Phosphate,Phosphate_transport
coasm_bin.260,contig_20316_pilon_124,K02035,pit,Phosphate,Phosphate_transport
coasm_bin.260,contig_20316_pilon_321,K07636,phoR,Phosphate,Phosphate_regulation
coasm_bin.260,contig_20316_pilon_572,K00937,ppk,PolyP,PolyP_synthesis
coasm_bin.260,contig_6013_pilon_65,K00626,phaA,PHA,PHA_synthesis
coasm_bin.260,contig_6013_pilon_313,K02035,pit,Phosphate,Phosphate_transport
coasm_bin.260,contig_6013_pilon_353,K02035,pit,Phosphate,Phosphate_transport
coasm_bin.260,contig_6013_pilon_368,K00702,glgB,Glycogen,Glycogen_branching
coasm_bin.260,contig_6013_pilon_479,K02305,norC,Denitrification,NO_to_N2O
coasm_bin.260,contig_6013_pilon_576,K01848,mcmB,Propionate_PHV,Methylmalonyl_CoA
coasm_bin.260,contig_6013_pilon_1095,K00688,glgP,Glycogen,Glycogen_degradation
coasm_bin.260,contig_6013_pilon_1315,K01895,acs,Acetate,Acetate_activation
coasm_bin.260,contig_6013_pilon_1424,K00626,phaA,PHA,PHA_synthesis
coasm_bin.260,contig_6013_pilon_1647,K00626,phaA,PHA,PHA_synthesis
coasm_bin.260,contig_6013_pilon_1658,K01848,mcmB,Propionate_PHV,Methylmalonyl_CoA
coasm_bin.260,contig_6013_pilon_1701,K22468,ppk2,PolyP,PolyP_synthesis
coasm_bin.260,contig_6013_pilon_1856,K02040,pstS,Phosphate,Phosphate_transport
coasm_bin.260,contig_6013_pilon_1857,K02037,pstC,Phosphate,Phosphate_transport
coasm_bin.260,contig_6013_pilon_1858,K02038,pstA,Phosphate,Phosphate_transport
coasm_bin.260,contig_6013_pilon_1859,K02036,pstB,Phosphate,Phosphate_transport
coasm_bin.260,contig_6013_pilon_1860,K02036,pstB,Phosphate,Phosphate_transport
coasm_bin.260,contig_6013_pilon_1861,K02039,phoU,Phosphate,Phosphate_regulation
coasm_bin.260,contig_6013_pilon_1894,K01214,glgX,Glycogen,Glycogen_debranching
coasm_bin.260,contig_6013_pilon_2358,K01848,mcmB,Propionate_PHV,Methylmalonyl_CoA
coasm_bin.260,contig_6013_pilon_2417,K00700,glgA,Glycogen,Glycogen_synthesis
coasm_bin.260,contig_6013_pilon_2733,K00688,glgP,Glycogen,Glycogen_degradation
coasm_bin.260,contig_14246_pilon_5,K02039,phoU,Phosphate,Phosphate_regulation
coasm_bin.260,contig_14246_pilon_8,K02036,pstB,Phosphate,Phosphate_transport
coasm_bin.260,contig_14246_pilon_9,K02037,pstC,Phosphate,Phosphate_transport
coasm_bin.260,contig_14246_pilon_9,K02038,pstA,Phosphate,Phosphate_transport
coasm_bin.260,contig_14246_pilon_10,K02037,pstC,Phosphate,Phosphate_transport
coasm_bin.260,contig_14246_pilon_109,K01895,acs,Acetate,Acetate_activation
coasm_bin.260,contig_14246_pilon_144,K07657,phoB,Phosphate,Phosphate_regulation
