sample_id,abundance_day,op_day,date,note,COD-Inf [mg/L],COD-Inf [mg/L]#2,P-Inf [mg/L],P-return [mg/L],N-Inf [mg/L],N-Inf [mg/L]#2,COD:P,COD:N,N:P,P_An-1 [mg/L],Acetate ppm [mg/L],Propionate ppm [mg/L],Acetate ppm [COD mg/L],Propionate ppm [COD mg/L],COD_An_1 [COD mg/L],P_An-2 [COD mg/L],Acetate ppm [mg/L]#2,Propionate ppm [mg/L]#2,COD_An_2 [COD mg/L],DO_An-1 [mg/L],DO_An-2 [mg/L],OPR_An-1 [mV],OPR_An-2 [mV],An_time [minutes],P_Ax-1 [mg/L],N_Ax-1 [mg/L],P_Ax-2 [mg/L],N_Ax-2 [mg/L],peakN2O [mg/L],pN2O_time [minutes],ORP_Ax-2 [mV],Ax_react_time [minutes],Ax_time [minutes],P_A-1 [mg/L],P_A-2 [mg/L],A_time [minutes],MLSS,MLSS [avg],SRT,COD removal [COD%],N removal [N%],N to N2O conversion [N2O%],P removal [P%],Cod removal (ppm) [COD-ppm],N removal (ppm) [N-ppn],P removal (ppm) [P-ppm],Anoxic P removal [ANO-P-ppm],Aerobic P removal [AER-P-ppm],COD removal [COD%]#2,N removal [N%]#2,N to N2O conversion [N2O%]#2,P removal [P%]#2,denitrification rate [mg NO2–N  h−1],specific denitrification rates [mg NO2–N g−1 VSS−1 h−1],specific denitrifying P uptake rate,anoxic:aerobic P uptake rate ratio
,169.0,408.0,2025-01-16,,,,,,,,,,,,,,,,,,,,,0.19,,,,80.0,,21.0,,,6.36,,,,240.0,,,40.0,,,,,,0.3028571428571429,,,,,,,,,0.3028571428571429,,,,4.82,
,170.0,409.0,2025-01-17,,,,,,,,,,,,,,,,,,,,,1.02,,,,80.0,,21.0,,,5.25,,,,240.0,,,40.0,,,,,,0.25,,,,,,,,,0.25,,,,4.82,
,171.0,410.0,2025-01-18,,,,,,,,,,,,,,,,,,,,,0.2,,,,80.0,,21.0,,,5.69,,,,240.0,,,40.0,,,,,,0.2709523809523809,,,,,,,,,0.2709523809523809,,,,4.82,
B55,172.0,411.0,2025-01-19,,,,,,,,,,,,,,,,,,,,,0.2,,,,80.0,,21.0,,,4.29,,,,240.0,,,40.0,,,,,,0.2042857142857143,,,,,,,,,0.2042857142857143,,,,4.82,
,173.0,412.0,2025-01-20,,,,,,,,,,,,,,,,,,,,,0.2,,,,80.0,,21.0,,,6.61,,,,240.0,,,40.0,,,,,,0.3147619047619048,,,,,,,,,0.3147619047619048,,,,4.82,
,174.0,413.0,2025-01-21,,,,,,,,,,,,,,,,,,,,,0.21,,,,80.0,,21.0,,,2.93,,,,240.0,,,40.0,,,,,,0.1395238095238095,,,,,,,,,0.1395238095238095,,,,4.82,
,175.0,414.0,2025-01-22,,,,,,,,,,,,,,,,,,,,,,,,,80.0,,21.0,,,2.44,,,,240.0,,,40.0,,,,,,0.1161904761904761,,,,,,,,,0.1161904761904761,,,,4.82,
,176.0,415.0,2025-01-23,,,,,,,,,,,,,,,,,,,,,,,,,80.0,,21.0,,,2.8,,,,240.0,,,40.0,,,,,,0.1333333333333333,,,,,,,,,0.1333333333333333,,,,4.82,
,177.0,416.0,2025-01-24,,,,,,,,,,,,,,,,,,,,,0.28,,,,80.0,,21.0,,,2.15,,,,240.0,,,40.0,,,,,,0.1023809523809523,,,,,,,,,0.1023809523809523,,,,4.82,
,178.0,417.0,2025-01-25,,,,,,,,,,,,,,,,,,,,,0.2,,,,80.0,,21.0,,,5.26,,,,240.0,,,40.0,,,,,,0.2504761904761904,,,,,,,,,0.2504761904761904,,,,4.82,
,179.0,418.0,2025-01-26,1/26 Yiran burrowed probe,,,,,,,,,,,,,,,,,,,,0.2,,,,80.0,,21.0,,,7.42,,,,240.0,,,40.0,,,,,,0.3533333333333333,,,,,,,,,0.3533333333333333,,,,4.82,
,180.0,419.0,2025-01-27,,,,,,,,,,,,,,,,,,,,,0.2,,,,80.0,,21.0,,,7.75,,,,240.0,,,40.0,,,,,,0.369047619047619,,,,,,,,,0.369047619047619,,,,4.82,
,181.0,420.0,2025-01-28,,,,,,,,,,,,,,,,,,,,,0.2,,,,80.0,,21.0,,,7.57,,,,240.0,,,40.0,,,,,,0.3604761904761905,,,,,,,,,0.3604761904761905,,,,4.82,
,182.0,421.0,2025-01-29,,,,,,,,,,,,,,,,,,,,,0.66,,,,80.0,,21.0,,,8.5,,,,240.0,,,40.0,,,,,,0.4047619047619047,,,,,,,,,0.4047619047619047,,,,4.82,
,183.0,422.0,2025-01-30,,,,,,,,,,,,,,,,,,,,,0.21,,,,80.0,,21.0,,,8.55,,,87.0,240.0,,,40.0,,2909.999999999991,,,,0.4071428571428572,,,,,,,,,0.4071428571428572,,14.482758620689657,,4.82,
,184.0,423.0,2025-01-31,,,,,,,,,,,,,,,,,,,,,0.55,,,,80.0,,21.0,,,8.87,,,95.0,240.0,,,40.0,,2909.999999999991,,,,0.4223809523809523,,,,,,,,,0.4223809523809523,,13.263157894736842,,4.82,
,185.0,424.0,2025-02-01,,,,,,,,,,,,,,,,,,,,,0.19,,,,80.0,,21.0,,,9.17,,,79.0,240.0,,,40.0,,2909.999999999991,,,,0.4366666666666666,,,,,,,,,0.4366666666666666,,15.949367088607596,,4.82,
,186.0,425.0,2025-02-02,N2O porbe overnight,,,14.700000000000005,12.6,21.05,,,,2.863945578231292,19.950000000000003,,,,,,54.1,,,,0.45,,,,80.0,54.1,21.05,27.6,0.0,11.7,,,83.0,240.0,27.6,22.15,40.0,,3109.999999999991,,,1.0,0.5558194774346793,-0.5068027210884348,,21.05,-7.449999999999994,26.5,5.450000000000003,,1.0,0.5558194774346793,0.0,15.21686746987952,4.892883430829442,4.82,
,187.0,426.0,2025-02-03,accidently added shit ton of Carbon/ N2O probe calibration ,648.361674,,,,,,,,,,258.975,31.608,276.326325,47.854512,324.180837,,0.859,0.564,,0.36,,,,80.0,,20.0,,,,,,61.0,240.0,,,40.0,2909.999999999991,3109.999999999991,25.79025110782853,1.0,,0.0,,,,,,,,,,,19.672131147540984,,4.82,
,188.0,427.0,2025-02-04,,,,,,,,,,,,,,,,,,,,,,,,,80.0,,20.0,,,9.39,,,55.0,240.0,,,40.0,,3109.999999999991,,,,0.4695,,,,,,,,,0.4695,,21.81818181818182,,4.82,
B56,189.0,428.0,2025-02-05,,312.688688,,16.71,0.545,20.85,,18.71266834230999,7.498529688249399,2.495511669658887,8.9,100.46,32.466,107.19082,49.153524,156.34434399999998,36.4,0.0,0.0,0.0,,,,,80.0,36.4,20.85,8.9,0.0,,,,73.0,240.0,8.9,4.26,40.0,,3109.999999999991,,1.0,1.0,0.0,0.7450628366247756,312.688688,20.85,12.45,27.5,4.640000000000001,,1.0,,0.7450628366247756,17.136986301369866,5.510284984363317,4.82,
,190.0,429.0,2025-02-06,,265.721836,,14.3,4.35,20.3,,18.58194657342657,6.544872807881775,2.839160839160839,11.5,87.118,26.358,92.954906,39.906012,132.860918,36.7,0.0,0.0,0.0,,,,,80.0,36.7,20.3,12.65,0.0,10.47,,,74.0,240.0,12.65,7.65,40.0,3309.999999999991,3309.999999999991,28.390355475078493,1.0,1.0,0.5157635467980297,0.465034965034965,265.721836,20.3,6.649999999999999,24.050000000000004,4.999999999999998,,1.0,0.5157635467980297,0.465034965034965,16.459459459459456,4.972646362374472,4.82,
,191.0,430.0,2025-02-07,gradual increase N (improce P or C?),284.48634400000003,,13.800000000000002,3.5,27.8,,20.61495246376812,5.116660863309353,4.028985507246376,10.4,90.566,30.125,96.633922,45.60925,142.24317200000002,38.2,0.341,0.089,0.498593,,,,,80.0,38.2,27.8,7.199999999999999,0.0,16.1,,,74.0,240.0,7.199999999999999,4.13,40.0,,3309.999999999991,,0.9982473921489884,1.0,0.5791366906474821,0.7007246376811594,283.987751,27.8,9.670000000000002,31.000000000000004,3.0699999999999994,0.9982473921489884,1.0,0.5791366906474821,0.7007246376811594,22.540540540540537,6.809830979015287,4.82,
,192.0,431.0,2025-02-08,gradual increase N,,,,,26.0,,,,,,,,,,,,,,,,,,,80.0,,26.0,,,15.03,,,74.0,240.0,,,40.0,,3309.999999999991,,,1.0,0.578076923076923,,,,,,,,1.0,0.578076923076923,,21.08108108108108,,4.82,
,193.0,432.0,2025-02-09,gradual increase N,,,14.0,36.5,25.05,,,,3.5785714285714283,43.5,,,,,,77.9,,,,,,,,80.0,77.9,25.05,34.1,0.0,14.4,,,74.0,240.0,34.1,32.1,40.0,,2880.000000000018,,,1.0,0.5748502994011977,-1.292857142857143,,25.05,-18.1,43.8,2.0,,1.0,0.5748502994011977,,20.310810810810807,7.05236486486482,4.82,
,194.0,433.0,2025-02-10,Drop back down to 20 ppm ,,,15.35,2.125,34.6,,,,4.508143322475569,9.8,,,,,,36.1,,,,,,,,80.0,36.1,34.6,8.54,0.0,17.88,,,74.0,240.0,8.54,6.12,40.0,,2880.000000000018,,,1.0,0.5167630057803467,0.6013029315960912,,34.6,9.23,27.56,2.419999999999999,,1.0,0.5167630057803467,0.6013029315960912,28.054054054054053,9.740990990990928,4.82,
,195.0,434.0,2025-02-11,,258.00955,,10.439999999999998,9.82,22.95,,24.713558429118777,5.621123093681917,4.396551724137932,15.04,82.515,27.055,88.043505,40.96127,129.004775,67.0,0.0,0.0,0.0,,,,,80.0,67.0,22.95,26.15,0.208,11.34,,,74.0,240.0,26.15,13.56,40.0,,2880.000000000018,,1.0,0.9909368191721134,0.4986368832996218,-0.298850574712644,258.00955,22.742,-3.1200000000000028,40.85,12.590000000000002,,0.9909368191721134,0.4986368832996218,,18.43945945945946,,4.82,
,196.0,435.0,2025-02-12,,,,14.0,,21.8,,,,3.1142857142857143,,,,,,,38.9,,,,,,,,80.0,38.9,21.8,11.85,0.0,11.66,,,74.0,240.0,11.85,8.25,40.0,,2865.000000000009,,,1.0,0.5348623853211009,0.4107142857142857,,21.8,5.75,27.05,3.6000000000000014,,1.0,0.5348623853211009,0.4107142857142857,17.675675675675674,6.16952030564594,4.82,
,197.0,436.0,2025-02-13,incycle test,245.865744,,13.999999999999996,2.55,24.0,,17.561838857142863,5.122203,3.4285714285714293,9.55,77.846,26.335,83.061682,39.87119,122.932872,37.55,0.913,0.843,2.250473,,,,,80.0,37.55,24.0,10.3,0.0,11.38,,,119.0,240.0,10.3,7.1,40.0,2880.000000000018,2786.666666666679,21.28603104212833,0.9908467403250776,1.0,0.4741666666666667,0.4928571428571427,243.615271,24.0,6.899999999999997,27.25,3.200000000000001,0.9908467403250776,1.0,0.4741666666666667,0.4928571428571427,12.100840336134452,4.342406819186986,4.82,
,198.0,437.0,2025-02-14,,,,,,,,,,,,,,,,,,,,,,,,,80.0,,23.0,,,,,,119.0,240.0,,,40.0,,2786.666666666679,,,,,,,,,,,,,,,11.596638655462185,,4.82,
B57,199.0,438.0,2025-02-15,,,,,,,,,,,,,,,,,,,,,,,,,80.0,,22.0,,,10.55,,,119.0,240.0,,,40.0,,2786.666666666679,,,,0.4795454545454545,,,,,,,,,0.4795454545454545,,11.092436974789916,,4.82,
,200.0,439.0,2025-02-16,ace-aerobic,,,,,,,,,,,,,,,,,,,,,,,,80.0,,21.0,,,11.13,,,119.0,240.0,,,40.0,2850.0,2703.3333333333453,19.86062717770035,,,0.53,,,,,,,,,0.53,,10.588235294117649,,4.82,
,201.0,440.0,2025-02-17,ace-aer batch,,,,,,,,,,,,,,,,,,,,,,,,80.0,,20.5,,,10.49,,,119.0,240.0,,,40.0,2630.000000000018,2703.3333333333453,16.41014975041599,,,0.5117073170731707,,,,,,,,,0.5117073170731707,,10.336134453781511,,4.82,
,202.0,441.0,2025-02-18,,296.12885600000004,,14.14,2.38,20.2,,20.942634794908063,7.329922178217823,2.857142857142857,9.45,92.28,32.762,98.46276,49.601668,148.06442800000002,37.5,1.186504,1.27933,3.202905388,,,,,80.0,37.5,20.2,9.65,0.0,9.83,,,119.0,240.0,9.65,6.7,40.0,,2703.3333333333453,,0.9891840821213318,1.0,0.4866336633663367,0.5261669024045261,292.92595061200007,20.2,7.439999999999999,27.85,2.95,0.9891840821213318,1.0,0.4866336633663367,0.5261669024045261,10.184873949579831,,4.82,
,203.0,442.0,2025-02-19,,,,,,20.0,,,,,,,,,,,,,,,,,,,80.0,,20.0,,,9.93,,,119.0,240.0,,,40.0,,2630.000000000018,,,1.0,0.4965,,,,,,,,1.0,0.4965,,10.084033613445378,,4.82,
,204.0,443.0,2025-02-20,ace-nitrate batch,,,,,20.0,,,,,,,,,,,,,,,,,,,80.0,,20.0,,,8.17,,,119.0,240.0,,,40.0,2630.000000000018,2630.000000000018,16.207888249794596,,1.0,,,,,,,,,1.0,,,10.084033613445378,,4.82,
,205.0,444.0,2025-02-21,,,,,,20.0,,,,,,,,,,,,,,,,,,,80.0,,20.0,,,,,,119.0,240.0,,,40.0,,2264.9999999999864,,,1.0,,,,,,,,,1.0,,,10.084033613445378,,4.82,
B58,206.0,445.0,2025-02-22,,,,,,20.0,,,,,,,,,,,,,,,,,,,80.0,,20.0,,,8.48,,,119.0,240.0,,,40.0,,2264.9999999999864,,,1.0,,,,,,,,,1.0,,,10.084033613445378,,4.82,
,207.0,446.0,2025-02-23,,,,,,20.0,,,,,,,,,,,,,,,,,,,80.0,,20.0,,,13.31,,,119.0,240.0,,,40.0,,1899.9999999999543,,,1.0,0.6655,,,,,,,,1.0,0.6655,,10.084033613445378,,4.82,
,208.0,447.0,2025-02-24,Turn off wasting,,,14.0,,20.0,,,,2.857142857142857,,,,,,,,,,,,,,,80.0,0.0,20.0,26.65,0.0,9.58,,,119.0,240.0,26.65,23.35,40.0,,1899.9999999999543,,,1.0,0.479,-0.6678571428571429,,20.0,-9.35,-26.65,3.299999999999997,,1.0,0.479,,10.084033613445378,5.307386112339799,4.82,
,209.0,448.0,2025-02-25,,288.29379,,14.0,18.700000000000003,20.0,,20.592413571428573,7.20734475,2.857142857142857,23.1,91.557,30.684,97.691319,46.455576,144.146895,55.6,0.0,0.0,0.0,,,,,80.0,55.6,20.0,31.1,0.0,37.51,,,119.0,240.0,31.1,12.7,40.0,1899.9999999999543,1899.9999999999543,27.243759957514385,1.0,1.0,,0.0928571428571429,288.29379,20.0,1.3000000000000007,24.5,18.4,,1.0,,,10.084033613445378,5.307386112339799,4.82,
,210.0,449.0,2025-02-26,,,,,,20.0,,,,,,,,,,,,,,,,,,,80.0,,20.0,,,35.88,,,119.0,240.0,,,40.0,,1899.9999999999543,,,1.0,,,,,,,,,1.0,,,10.084033613445378,,4.82,
,211.0,450.0,2025-02-27,,,,,,20.5,,,,,,,,,,,,,,,,,,,80.0,,20.5,,,35.63,,,119.0,240.0,,,40.0,,1899.9999999999543,,,1.0,,,,,,,,,1.0,,,10.336134453781511,,4.82,
,212.0,451.0,2025-02-28,,,,13.000000000000004,8.6,20.5,,,,3.153846153846153,15.1,,,,,,42.4,,,,2.25,0.15,73.0,-201.0,80.0,42.4,20.5,20.9,0.0,,,-206.0,119.0,240.0,20.9,15.6,40.0,,1984.999999999991,,,,,-0.1999999999999998,,,-2.599999999999998,21.5,5.299999999999997,,,,,10.336134453781511,5.207120631627989,4.82,
B59,213.0,452.0,2025-03-01,,,,,,20.0,,,,,,,,,,,,,,,,,,,80.0,,20.0,,,,,,71.0,240.0,,,40.0,,1984.999999999991,,,1.0,,,,20.0,,,,,1.0,,,16.901408450704224,,4.82,
,214.0,453.0,2025-03-02,,,,,,20.0,,,,,,,,,,,,,,,,,,,80.0,,20.0,,,,,,75.0,240.0,,,40.0,,1984.999999999991,,,1.0,,,,,,,,,1.0,,,16.0,,4.82,
,215.0,454.0,2025-03-03,Sunday/ no influent for 4 cycles,,,,,20.0,,,,,,,,,,,,,,,,,,,80.0,,20.0,,,38.34,,,109.0,240.0,,,40.0,,1984.999999999991,,,1.0,,,,,,,,,1.0,,,11.009174311926603,,4.82,
,216.0,455.0,2025-03-04,,297.4204,,13.23,3.485,19.25,,22.48075585789872,7.725205194805194,2.9100529100529102,10.1,95.252,31.094,101.633884,47.076316000000006,148.7102,31.0,0.250745,0.0,0.267544915,,,,,80.0,31.0,19.25,9.98,0.0,3.93,,,159.0,240.0,9.98,5.5,40.0,,2070.000000000028,,0.9991004486746708,1.0,,0.5842781557067271,297.152855085,19.25,7.729999999999999,21.02,4.48,0.9991004486746708,1.0,,0.5842781557067271,7.264150943396227,,4.82,
,217.0,456.0,2025-03-05,,,,,,20.0,,,,,,,,,,,,,,,,,,,80.0,,20.0,,,3.77,,,121.0,240.0,,,40.0,,2070.000000000028,,,1.0,,,,,,,,,1.0,,,9.917355371900827,,4.82,
,218.0,457.0,2025-03-06,,242.796042,,17.999999999999996,8.4,21.0,,13.488669000000002,5.780858142857142,2.333333333333334,17.4,61.303,36.98,65.41030099999999,55.98772,121.398021,45.2,0.0,0.0,0.0,,,,,80.0,45.2,21.0,17.1,0.0,,,,129.0,240.0,17.1,6.25,40.0,2070.000000000028,2070.000000000028,27.296703296703427,1.0,1.0,,0.6527777777777777,242.796042,21.0,11.749999999999996,28.099999999999994,10.85,,1.0,,0.6527777777777777,9.767441860465116,4.718570947084535,4.82,
,219.0,458.0,2025-03-07,,,,,,20.5,,,,,,,,,,,,,,,,,,,80.0,,20.5,,,18.02,,,105.0,240.0,,,40.0,,2015.000000000032,,,1.0,,,,,,,,,1.0,,,11.714285714285714,,4.82,
B306,220.0,459.0,2025-03-08,,,,,,20.0,,,,,,,,,,,,,,,,,,,80.0,,20.0,,,5.21,,,107.0,240.0,,,40.0,,2015.000000000032,,,1.0,,,,,,,,,1.0,,,11.214953271028037,,4.82,
,221.0,460.0,2025-03-09,ran out of acid (tube not to the bottom),,,,,,,,,,,,,,,,,,,,,,,,80.0,,19.5,,,5.18,,,129.0,240.0,,,40.0,,1960.0000000000364,,,,,,,,,,,,,,,9.069767441860463,,4.82,
,222.0,461.0,2025-03-10,turn wasting back on to 15 seconds,,,,,,,,,,,,,,,,,,,,,,,,80.0,,19.0,,,3.79,,,131.0,240.0,,,40.0,,1960.0000000000364,,,,,,,,,,,,,,,8.70229007633588,,4.82,
,223.0,462.0,2025-03-11,"; Loss of 75% biomass, return biomass from wasting bin to system",,,,,,,,,,,,,,,,,,,,,,,,80.0,,18.5,,,5.7,,,143.0,240.0,,,40.0,1960.0000000000364,1960.0000000000364,26.06896551724156,,,,,,,,,,,,,,7.762237762237762,,4.82,
,224.0,463.0,2025-03-12,,,,14.0,,18.1,,,,2.585714285714286,,,,,,,,10.247467999999998,,,,,,,80.0,38.2,18.1,19.7,0.0,4.77,,,93.0,240.0,19.7,14.7,40.0,,1960.0000000000364,,,1.0,0.2635359116022099,-0.0499999999999999,,18.1,-0.6999999999999993,18.500000000000004,5.0,,1.0,0.2635359116022099,0.0,11.67741935483871,5.957867017774741,4.82,
,225.0,464.0,2025-03-13,,,,,,0.0,,,,,,,,,,,,,,,,,,,80.0,,,,,15.43,,,77.0,240.0,,,40.0,,1960.0000000000364,,,,,1.0,,,,,,,,,,,,4.82,
,226.0,465.0,2025-03-14,,,,14.0,,0.0,,,,,,,,,,,,30.18543,0.0,,,,,,80.0,,,,,5.71,,,67.0,240.0,,,40.0,,2409.999999999991,,,,,,,,,,,,,,,,,4.82,
B313,227.0,466.0,2025-03-15,,,,,,0.0,,,,,,,,,,,,,,,,,,,80.0,,,,,6.53,,,57.0,240.0,,,40.0,,2409.999999999991,,,,,,,,,,,,,,,,,4.82,
,228.0,467.0,2025-03-16,,,,,,0.0,,,,,,,,,,,,,,,,,,,80.0,,,,,6.28,,,57.0,240.0,,,40.0,,2409.999999999991,,,,,,,,,,,,,,,,,4.82,
,229.0,468.0,2025-03-17,,,,,,20.0,,,,,,,,,,,36.9,,,,,,,,80.0,36.9,20.0,,0.0,6.09,,,95.0,240.0,0.0,12.25,40.0,,2409.999999999991,,,1.0,0.3429054054054054,,,20.0,,,-12.25,,,,,12.63157894736842,5.24131906529812,4.82,
,230.0,469.0,2025-03-18,,,,,,0.0,,,,,,,,,,,,,,,,,,,80.0,,,,,,,,95.0,240.0,,,40.0,2409.999999999991,2409.999999999991,76.50793650793953,,,,,,,,,,,,,,,,4.82,
,231.0,470.0,2025-03-19,,,,,,0.0,,,,,,,,,,,,,,,,,,,80.0,,,,,,,,95.0,240.0,,,40.0,,2409.999999999991,,,,,,,,,,,,,,,,,4.82,
,232.0,471.0,2025-03-20,,,,,,0.0,,,,,,,,,,,,,,,,,,,80.0,,,,,,,,105.0,240.0,,,40.0,,2409.999999999991,,,,,,,,,,,,,,,,,4.82,
,233.0,472.0,2025-03-21,,,,,,0.0,,,,,,,,,,,,,,,,,,,80.0,,,,,,,,115.0,240.0,,,40.0,,,,,,,,,,,,,,,,,,,4.82,
B62,234.0,473.0,2025-03-22,,,,,,0.0,,,,,,,,,,,,,,,,,,,80.0,,,,,,,,109.0,240.0,,,40.0,,,,,,,,,,,,,,,,,,,4.82,
,235.0,474.0,2025-03-23,,,,,,0.0,,,,,,,,,,,,,,,,,,,80.0,,,,,,,,103.0,240.0,,,40.0,,,,,,,,,,,,,,,,,,,4.82,
,236.0,475.0,2025-03-24,apparently a highish pH upset 24 afternoon to 25 morning? ,,,,,0.0,,,,,,,,,,,,,,,,,,,80.0,,,,,,,,109.0,240.0,,,40.0,,,,,,,,,,,,,,,,,,,4.82,
,237.0,476.0,2025-03-25,,,,,,0.0,,,,,,,,,,,,,,,,,,,80.0,,,,,,,,99.0,240.0,,,40.0,,,,,,,,,,,,,,,,,,,4.82,
,238.0,477.0,2025-03-26,"wasting turn on t o16 sec, notice could not finish COD",,,,,0.0,,,,,,,,,,,,,,,,,,,80.0,,,,,,,,97.0,240.0,,,40.0,,,,,,,,,,,,,,,,,,,4.82,
,239.0,478.0,2025-03-27,,,,,,0.0,,,,,,,,,,,,,,,,,,,80.0,,,,,,,,97.0,240.0,,,40.0,,,,,,,,,,,,,,,,,,,4.82,
B63,240.0,479.0,2025-03-28,,,,15.0,9.35,18.8,,,,2.5066666666666664,16.85,,,0.0,0.0,0.0,36.1,1.186504,1.27933,3.202905388,,,,,80.0,36.1,18.8,23.5,0.0,,,,95.0,240.0,23.5,16.85,40.0,,,,,1.0,0.0,-0.1233333333333334,,18.8,-1.8500000000000008,12.6,6.649999999999999,,,,,11.873684210526315,,4.82,
,241.0,480.0,2025-03-29,"dilute the COD+P by 20%, it is decreased COD",,,,,0.0,,,,,,,,,,,,,,,,,,,80.0,,,,,,,,101.0,240.0,,,40.0,,,,,,,,,,,,,,,,,,,4.82,
,242.0,481.0,2025-03-30,,,,,,0.0,,,,,,,,,,,,,,,,,,,80.0,,,,,,,,107.0,240.0,,,40.0,,,,,,,,,,,,,,,,,,,4.82,
,243.0,482.0,2025-03-31,,,,,,0.0,,,,,,,,,,,,,,,,,,,80.0,,,,,,,,99.0,240.0,,,40.0,,,,,,,,,,,,,,,,,,,4.82,
,244.0,483.0,2025-04-01,switch to NO2 25 ppm,,,12.900000000000002,6.949999999999999,19.4,,,,3.0077519379844952,13.4,,,0.0,0.0,0.0,37.4,1.186504,1.27933,3.202905388,,,,,80.0,37.4,19.4,20.75,0.0,,,,101.0,240.0,20.75,14.2,40.0,,,,,1.0,0.0,-0.1007751937984493,,19.4,-1.2999999999999972,16.65,6.550000000000001,,,,,11.524752475247524,,4.82,
,245.0,484.0,2025-04-02,,,,16.599999999999998,6.2,24.55,,,,2.957831325301205,14.5,,,0.0,0.0,0.0,38.9,1.186504,1.27933,3.202905388,,,,,80.0,38.9,24.55,19.875,0.0,,,,113.0,240.0,19.875,14.375,40.0,,,,,1.0,0.0,0.1340361445783131,,24.55,2.224999999999998,19.025,5.5,,,,,13.035398230088497,,4.82,
,246.0,485.0,2025-04-03,get two airstones ,,,13.560000000000002,2.12,22.75,,,,3.3554572271386425,8.9,,,0.0,0.0,0.0,35.4,1.186504,1.27933,3.202905388,,,,,80.0,35.4,22.75,11.3,0.0,,,,127.0,240.0,11.3,3.3600000000000003,40.0,,,,,1.0,0.0,0.752212389380531,,22.75,10.200000000000005,24.1,7.939999999999999,,,,,10.748031496062993,,4.82,
,247.0,486.0,2025-04-04,,,,13.560000000000002,,0.0,,,,,,,,,,,,,,,,,,,80.0,,,,,,,,123.0,240.0,,2.64,40.0,,,,,,,0.8053097345132744,,,10.920000000000002,,,,,,,,,4.82,
B64,248.0,487.0,2025-04-05,,,,,,0.0,,,,,,,,,,,,,,,,,,,80.0,,,,,,,,135.0,240.0,,,40.0,,,,,,,,,,,,,,,,,,,4.82,
,249.0,488.0,2025-04-06,,,,,,0.0,,,,,,,,,,,,,,,,,,,80.0,,,,,,,,133.0,240.0,,,40.0,,2100.000000000045,,,,,,,,,,,,,,,,,4.82,
,250.0,489.0,2025-04-07,switch to NO2 28 ppm,,,11.45453164556962,,0.0,,,,,,,,,,,,,,,,,,,80.0,,,,,,,,137.0,240.0,,1.848,40.0,,2100.000000000045,,,,,0.8386664721717566,,,9.60653164556962,,,,,,,,,4.82,
,251.0,490.0,2025-04-08,"measure aeration , add in 79",,,12.396000000000004,1.902,27.25,,,,4.3965795417876725,8.100000000000001,,,0.0,0.0,0.0,35.3,1.186504,1.27933,3.202905388,3.58,0.2,-12.0,-222.0,80.0,35.3,27.25,5.5,0.0,,,-224.0,189.0,240.0,5.5,1.106,40.0,,2100.000000000045,,,1.0,0.0,0.9107776702161988,,27.25,11.290000000000004,29.8,4.394,,,,,8.65079365079365,4.119425547996888,4.82,
,252.0,491.0,2025-04-09,,,,,,0.0,,,,,,,,,,,,,,,,,,,80.0,,,,,,,,203.0,240.0,,,40.0,,2100.000000000045,,,,,,,,,,,,,,,,,4.82,
,253.0,492.0,2025-04-10,,,,,,0.0,,,,,,,,,,,,,,,,,,,80.0,,,,,,,,137.0,240.0,,,40.0,2100.000000000045,2100.000000000045,,,,,,,,,,,,,,,,,4.82,
,254.0,493.0,2025-04-11,,,,,,0.0,,,,,,,,,,,,,,,,,,,80.0,,,,,,,,201.0,240.0,,,40.0,,2100.000000000045,,,,,,,,,,,,,,,,,4.82,
B65,255.0,494.0,2025-04-12,,,,,,0.0,,,,,,,,,,,,,,,,,,,80.0,,,,,,,,209.0,240.0,,,40.0,,2100.000000000045,,,,,,,,,,,,,,,,,4.82,
,256.0,495.0,2025-04-13,,,,,,0.0,,,,,,,,,,,,,,,,,,,80.0,,,,,,,,235.0,240.0,,,40.0,,,,,,,,,,,,,,,,,,,4.82,
,257.0,496.0,2025-04-14,,,,,,0.0,,,,,,,,,,,,,,,,,,,80.0,,,,,,,,235.0,240.0,,,40.0,,,,,,,,,,,,,,,,,,,4.82,
,258.0,497.0,2025-04-15,,,,,,0.0,,,,,,,,,,,,,,,,,,,80.0,,,,,,,,235.0,240.0,,,40.0,,,,,,,,,,,,,,,,,,,4.82,
,259.0,498.0,2025-04-16,,,,,,0.0,,,,,,,,,,,,,,,,,,,80.0,,,,,,,,235.0,240.0,,,40.0,,,,,,,,,,,,,,,,,,,4.82,
,260.0,499.0,2025-04-17,,,,,,0.0,,,,,,,,,,,,,,,,,,,80.0,,,,,,,,205.0,240.0,,,40.0,,,,,,,,,,,,,,,,,,,4.82,
,261.0,500.0,2025-04-18,,,,,,0.0,,,,,,,,,,,,,,,,,,,80.0,,,,,,,,199.0,240.0,,,40.0,,,,,,,,,,,,,,,,,,,4.82,
,262.0,501.0,2025-04-19,that when stop feeding COD at the right speed,,,,,0.0,,,,,,,,,,,,,,,,,,,80.0,,,,,,,,235.0,240.0,,,40.0,,,,,,,,,,,,,,,,,,,4.82,
,263.0,502.0,2025-04-20,,,,,,0.0,,,,,,,,,,,,,,,,,,,80.0,,,,,,,,235.0,240.0,,,40.0,,,,,,,,,,,,,,,,,,,4.82,
