ko	root_iterativeID	n_MAGs	genus	CAN_1	CAN_2	CAN_3	CAN_4	CAN_5
K02037	Accumulibacter_m	3	Accumulibacter	11.4804	3.5104	4.5479	20.4489	9.1137
K02037	JAAEKA01_m	2	JAAEKA01	0.5416	0.3281	0.5562	24.3833	37.7957
K02037	Zoogloea	3	Zoogloea	7.4602	24.3345	22.6354	0.0000	0.3203
K02037	Bosea	2	JAIUNP01	2.7712	4.3502	4.3758	2.1218	5.0232
K02037	Fen-1058_m	1	Fen-1058	0.6343	0.1720	0.0000	9.4834	31.1509
K02037	Competibacter_A_m	1	Competibacter_A	1.5505	2.2701	1.2587	1.0045	0.6941
K02037	Azospira	2	Azospira_A	9.5250	7.8223	8.8546	2.7120	1.4949
K02037	Villigracilis_m	4	Villigracilis	4.4902	1.0254	1.6473	20.0384	14.4572
K02037	Mesorhizobium	4	DUSC01	2.3044	1.7515	0.5042	4.4077	5.3730
K02037	Dokdonella	6	Dokdonella	11.3822	8.8681	11.2722	8.2221	1.2194
K02037	UBA5066_m	3	UBA5066	7.6214	14.9004	14.7066	0.8158	0.1838
K02037	Beijerinckiaceae_m	1		0.5221	0.0000	0.0000	0.5916	12.6881
K02037	Rhodobacter	4	JAAKGP01	3.6635	4.3613	3.0374	1.1273	0.9717
K02037	Azonexus_m	2	Azonexus	2.1353	1.9588	1.9571	7.8325	1.2931
K02037	Pseudoxanthomonas_A_m	2	Pseudoxanthomonas_A	2.1100	6.0514	4.7096	0.0000	0.0000
K02037	Ca_Caldilinea	2	Caldilinea	0.7556	1.4914	1.0225	3.7071	3.5744
K02037	Flexifilum_m	4	Flexifilum	1.6112	1.0727	0.9808	4.5614	3.0697
K02037	Ottowia_m	1	Ottowia	1.1301	2.3164	1.4747	0.5692	1.3564
K02037	Pseudoxanthomonas	1	Pseudoxanthomonas	12.7115	8.2764	11.4840	25.3088	4.7611
K02037	Rhodobacteraceae	3	Neotabrizicola	1.1487	0.4469	0.3865	3.5591	2.5793
K02037	midas_g_8672	1	OLB9	0.0000	0.0000	0.0000	6.3566	3.5305
K02037	BA12_m	2	BA12	0.0000	0.0000	0.0000	8.7774	2.4105
K02037	JAEXTR01_m	1	JAEXTR01	3.4731	3.6757	2.7672	4.6034	9.1887
K02037	Hydrogenophaga_m	3	Hydrogenophaga	1.5475	4.3719	4.8467	0.4886	0.0735
K02037	CAIKZJ01_m	1	CAIKZJ01	0.0000	0.0000	0.0000	3.3107	0.7118
K02037	Ignavibacterium	3	UTCHB3	1.0647	1.7267	1.8003	4.1212	0.2219
K02037	Defluviicoccus_m	2	Defluviicoccus	8.9721	6.1004	6.9856	1.8222	0.8838
K02037	CALBKH01_m	1	CALBKH01	0.0000	0.3378	0.0000	0.1937	0.8745
K02037	Rhodoplanes	1	SCUB01	0.0000	0.0000	0.0000	1.0644	3.5470
K02037	Desulfobacillus_m	1	Desulfobacillus	3.3439	1.2338	1.4501	0.7074	0.3042
K02037	Phreatobacter_m	2	Phreatobacter	0.3885	0.6921	0.4648	0.9717	0.8151
K02037	Arenimonas	4	Chiayiivirga	0.6537	2.0922	1.4890	0.1907	0.0000
K02037	Rhizobiaceae	2	Mesorhizobium_A	1.1858	2.0405	1.7803	0.7104	0.6513
K02037	UBA2796_m	1	UBA2796	0.5291	0.0000	0.2868	1.6790	0.9626
K02037	UBA1924_m	2		3.3291	4.5077	4.0450	0.2922	0.0000
K02037	JACTMZ01_m	4	JACTMZ01	2.7739	3.6636	2.8860	2.1055	0.9491
K02037	BA9_m	1	BA9	0.0000	0.0515	0.0000	2.1260	0.0000
K02037	UBA6663_m	1	UBA6663	0.1875	0.1647	0.1694	0.1889	0.5686
K02037	JADKHR01_m	1	JADKHR01	5.7782	3.4393	2.9292	3.2875	1.9779
K02037	Sulfuritalea	2	Azospira_A	0.9606	1.4505	1.8635	0.5149	0.2325
K02037	Rhabdaerophilum_m	1	Rhabdaerophilum	0.1962	0.3878	0.4432	0.8153	1.5617
K02037	Chelatococcus_asaccharovorans	1	Chelatococcus	0.4518	0.5953	1.0884	0.0000	0.0000
K02037	Gemmobacter	1	Gemmobacter	1.7477	1.4805	1.6918	0.3773	0.4258
K02037	JACRCT01_m	1	JACRCT01	0.0000	0.0000	0.0000	0.1699	2.4294
K02037	Hoeflea	1	Pseudohoeflea	0.0000	0.0000	0.0000	0.3341	0.1006
K02037	Inhella_m	2	Inhella	0.5359	2.4637	3.2636	0.0000	0.0000
K02037	OLB10_m	1	OLB10	8.6680	1.1322	1.2070	6.5367	0.9495
K02037	Amaricoccus	1	Amaricoccus	1.5859	1.8572	2.0011	0.4184	0.0716
K02037	Brevundimonas	2	Brevundimonas	0.1169	0.1540	0.0528	1.4570	0.1993
K02037	JALHNB01_m	2	JALHNB01	0.8528	0.2490	0.0000	3.0892	0.5871
K02037	CFX2_m	1	CFX2	18.7630	16.8572	13.4838	2.8996	0.7273
K02037	JANWYT01_m	1	JANWYT01	2.3014	1.1553	1.7822	0.0000	0.0000
K02037	GCA-2794515_m	2	GCA-2794515	2.6918	0.4173	1.0014	0.0000	0.0900
K02037	Sulfuritalea_m	1	Sulfuritalea	2.1670	1.0708	0.3671	0.2047	0.0000
K02037	JAIUNP01_m	1	JAIUNP01	0.7530	0.3969	0.2721	0.0000	0.4281
K02037	alphaI_cluster	1	GCA-013693735	2.3492	0.6879	0.4716	0.3944	0.0000
K02037	Luteimonas	3	Luteimonas_D	0.7362	2.3371	2.4036	1.3147	0.5041
K02037	Cephaloticoccus	1	UBA2377	2.0814	1.0549	1.1572	0.6048	0.2731
K02037	Aquimonas_m	3	Aquimonas	1.3252	1.0914	1.4966	1.5421	0.1675
K02037	SHZI01_m	2	SHZI01	0.3190	0.0000	0.0000	0.0000	0.0000
K02037	JADKFD01_m	1	JADKFD01	2.5990	2.4462	1.0063	2.2441	0.2111
K02037	Novosphingobium	1	Novosphingobium	3.0161	6.3588	7.6295	0.7292	1.9205
K02037	JAIOHN01_m	1	JAIOHN01	0.0974	0.0000	0.0000	0.8098	0.0554
K02037	UBA9002_m	1	UBA9002	0.1185	0.0000	0.0000	0.3133	0.5052
K02037	UBA5195_m	1	UBA5195	0.0000	0.1796	0.0000	2.0719	2.9023
K02037	JARKPB01_m	1	JARKPB01	0.0000	0.0000	0.0000	10.0726	0.4211
K02037	Pseudorhodobacter	1	JAAKGP01	2.1269	0.7006	2.8822	0.8035	0.3023
K02037	midas_g_4351	1	JADZAI01	0.2943	0.0000	0.0886	0.5559	0.5020
K02037	Gemmatimonas	1	JAABRT01	0.5435	0.3581	0.2455	0.0000	0.0000
K02037	2-12-FULL-35-15_m	2	2-12-FULL-35-15	0.8760	0.3848	0.3957	0.1103	0.1660
K02037	JADZAI01_m	1	JADZAI01	0.4848	1.0648	1.0950	0.1832	0.0919
K02037	GCA-013693735_m	1	GCA-013693735	0.1305	0.1720	0.3537	0.4930	0.5194
K02037	JACKCG01_m	1	JACKCG01	0.1918	0.3792	0.0000	1.4494	0.1091
K02037	Holophagaceae	1	Holophaga	0.1616	0.4259	0.7300	0.9158	0.0000
K02037	Luteimonas_D_m	1	Luteimonas_D	0.2074	0.8199	0.3747	0.2612	0.1179
K02037	midas_g_6489	1	UBA6170	0.0000	0.0000	0.0000	0.8736	0.7395
K02037	Pseudofulvimonas_m	2	Pseudofulvimonas	0.8770	0.5136	0.5282	0.5890	0.1662
K02037	Casimicrobium_m	1	Casimicrobium	0.3880	1.3634	0.7011	0.0000	0.0000
K02037	Thermomonas	2	Thermomonas	1.9582	1.5889	3.0007	0.9079	0.0853
K02037	Terrimicrobium	1	QYQL01	0.0000	0.0000	0.0000	0.4685	0.5448
K02037	JABFRJ01_m	1	JABFRJ01	0.0000	1.5765	1.0808	0.4519	0.0000
K02037	Anaerolinea	1	Anaerolinea	0.8275	0.5403	0.7544	2.0387	0.5382
K02037	Edaphobaculum	3	Flavipsychrobacter	0.2175	0.5733	0.1965	0.0822	0.0618
K02037	UBA8950_m	1	UBA8950	0.1220	0.0000	0.0000	1.1049	0.2910
K02037	UBA5072_m	1	UBA5072	0.0000	0.0000	0.0000	1.0916	1.6392
K02037	UBA5200_m	1	UBA5200	0.9131	0.8022	1.2374	0.0000	0.0000
K02037	Holophaga_m	1	Holophaga	0.0000	0.5022	0.6887	0.4319	0.4334
K02037	Shinella	1	Mesorhizobium_G	0.0000	2.3714	0.8563	0.0000	0.0000
K02037	Defluviimonas	1	Albidovulum	0.0000	0.0000	0.0000	0.0668	0.3520
K02037	GCA-2702655_m	1	GCA-2702655	0.0000	0.1837	0.2518	0.9478	0.4755
K02037	GWE2-31-10_m	1		0.0000	0.0000	0.0000	0.3159	2.6150
K02037	JAFEBO01_m	1	JAFEBO01	0.2249	0.7409	0.4064	0.0000	0.1918
K02037	Ch132_m	1	Ch132	1.1281	0.9055	0.3799	2.0921	0.5423
K02037	Leptolinea	1	Leptolinea	0.1426	0.0000	0.2577	0.6465	0.3243
K02037	Blastopirellula	1	M30B19	0.9571	0.7006	0.1921	0.0000	0.0000
K02037	midas_g_2947	1	Arctic95D-9	1.0327	0.6830	0.8354	0.0000	0.1320
K02037	JABWBB01_m	1	JABWBB01	0.0000	0.1517	0.3121	1.1311	0.1964
K02037	CAIVAT01_m	1	CAIVAT01	0.0000	0.0000	0.0000	0.5478	0.0824
K02037	UBA2386_m	1	UBA2386	1.2189	0.3569	0.9789	0.0000	0.0000
K02037	JADLGF01_m	1	JADLGF01	0.0000	0.0000	0.0000	1.1485	0.0000
K02037	midas_g_94	1		0.1412	0.0000	0.0000	0.3201	0.4817
K02037	midas_g_17587	1		0.5252	1.7303	1.1863	0.0000	0.1493
K02037	Herpetosiphon	1	Herpetosiphon	0.0000	0.0000	0.1208	0.0000	0.3802
K02037	UBA2396_m	1	UBA2396	0.8042	0.0589	0.3229	0.0000	0.0254
K02037	Brevundimonas_m	1	Brevundimonas	0.0000	0.0000	0.0000	1.1549	0.0000
K02037	JAEUWI01_m	1	JAEUWI01	0.4062	0.7387	0.0697	0.0583	0.1871
K02037	Fimbriimonadaceae_m	1		0.0000	0.0000	0.0000	0.3276	0.2465
K02037	Xanthomonadaceae	1	Pseudoxanthomonas_B	0.3976	0.5239	0.2394	0.0000	0.0000
K02037	UBA1934_m	1	UBA1934	0.0000	0.1825	0.0000	0.2093	0.1575
K02037	Chlorobium	1	Chlorobium	0.0000	0.0000	0.2269	0.3795	0.0000
K02038	Ca_Competibacter	6	Competibacter	259.7371	258.1222	256.2065	181.4915	113.0191
K02038	Ca_Accumulibacter	3	Accumulibacter	34.7662	18.8845	21.0975	67.2195	166.7020
K02038	Thauera	1	Thauera	61.6155	148.6472	149.1333	4.8636	2.7884
K02038	Leptovillus_m	2	Leptovillus	41.4291	16.6407	23.8710	57.2668	50.0211
K02038	JAEULV01_m	1	JAEULV01	10.9208	15.5221	15.7415	17.6142	61.8775
K02038	OLB5_m	3	OLB5	26.4181	17.0890	19.2382	24.6771	12.9593
K02038	Niveibacterium	1	Niveibacterium	256.1509	250.2602	258.2043	101.0325	40.4612
K02038	Azonexus	3	Azonexus	0.6924	1.4599	0.6256	0.1046	0.0787
K02038	Propionivibrio	1	Accumulibacter	4.2388	0.8977	1.4361	15.4979	0.6455
K02038	Lysobacter	1	SCMT01	18.5921	16.5675	17.4009	11.5203	3.6501
K02038	Giesbergeria_m	2	Giesbergeria	12.4717	22.1382	21.7896	3.1984	0.7325
K02038	Denitratisoma	1	Desulfobacillus	17.6135	8.3011	9.6405	7.1879	0.3655
K02038	Accumulibacter_m	3	Accumulibacter	9.3264	3.5294	4.8594	15.9805	6.2747
K02038	JAAEKA01_m	2	JAAEKA01	0.3460	0.1730	0.3267	16.4435	24.9302
K02038	Zoogloea	3	Zoogloea	8.6997	23.8062	25.1725	0.0000	0.2252
K02038	Bosea	2	JAIUNP01	2.7509	5.7257	4.9097	3.5019	7.5603
K02038	Fen-1058_m	1	Fen-1058	0.3001	0.3954	0.0000	11.1218	43.2589
K02038	Competibacter_A_m	1	Competibacter_A	0.2143	0.0000	0.1936	1.6031	0.5972
K02038	Azospira	2	Azospira_A	10.9405	7.1193	8.0073	3.1389	1.5093
K02038	Villigracilis_m	4	Villigracilis	4.0792	0.7178	1.2762	18.3361	10.2383
K02038	Mesorhizobium	4	DUSC01	1.9123	3.1843	1.0113	3.4411	5.1998
K02038	Dokdonella	6	Dokdonella	10.5050	9.0950	10.1174	7.6760	1.0655
K02038	UBA5066_m	3	UBA5066	7.7686	13.1427	13.4553	0.8428	0.1679
K02038	Beijerinckiaceae_m	1		0.6153	0.0000	0.0000	0.8135	14.0794
K02038	Rhodobacter	4	JAAKGP01	3.4613	2.8667	3.3733	1.4618	0.9796
K02038	Azonexus_m	2	Azonexus	2.2125	2.1380	1.4658	7.4664	1.0901
K02038	Pseudoxanthomonas_A_m	2	Pseudoxanthomonas_A	3.1830	7.7330	6.7397	0.0751	0.0565
K02038	Ca_Caldilinea	2	Caldilinea	2.7293	0.7213	1.6208	4.6053	4.2063
K02038	Flexifilum_m	4	Flexifilum	2.6910	1.8062	1.7201	8.8223	5.4522
K02038	Ottowia_m	1	Ottowia	1.1468	2.1828	1.0361	0.4814	1.3040
K02038	Pseudoxanthomonas	1	Pseudoxanthomonas	16.2868	8.1075	13.0791	29.8054	5.8643
K02038	Rhodobacteraceae	3	Neotabrizicola	1.0182	0.3878	0.2659	3.2928	2.3539
K02038	midas_g_8672	1	OLB9	0.0000	0.0000	0.0000	6.2767	3.9774
K02038	BA12_m	2	BA12	0.0000	0.0000	0.0000	6.4695	1.6351
K02038	JAEXTR01_m	1	JAEXTR01	1.6957	2.2344	1.5319	2.4341	5.3021
K02038	Hydrogenophaga_m	3	Hydrogenophaga	2.1916	5.2932	5.4124	0.4559	0.0856
K02038	CAIKZJ01_m	1	CAIKZJ01	0.0000	0.0000	0.0000	3.7223	0.7228
K02038	Ignavibacterium	3	UTCHB3	1.5223	1.8608	2.0290	3.3391	0.3099
K02038	Defluviicoccus_m	2	Defluviicoccus	5.0327	3.6406	4.4310	0.8756	0.3113
K02038	CALBKH01_m	1	CALBKH01	1.0714	0.8471	1.3551	1.4570	2.6800
K02038	Rhodoplanes	1	SCUB01	0.0000	0.0000	0.0000	0.9571	3.3239
K02038	Desulfobacillus_m	1	Desulfobacillus	3.9154	1.2898	1.5160	1.2678	0.3180
K02038	Phreatobacter_m	2	Phreatobacter	0.4557	1.4429	0.5754	1.4455	1.7116
K02038	Arenimonas	4	Chiayiivirga	2.3542	8.0734	5.6136	0.6634	0.0000
K02038	Rhizobiaceae	2	Mesorhizobium_A	2.0238	2.9034	2.5408	1.0517	0.6133
K02038	UBA2796_m	1	UBA2796	0.3635	0.0000	0.2463	1.5103	1.0848
K02038	UBA1924_m	2		2.5308	3.7946	4.4486	0.0995	0.0000
K02038	JACTMZ01_m	4	JACTMZ01	2.7644	4.1486	3.2081	2.4004	1.4612
K02038	BA9_m	1	BA9	0.0000	0.1205	0.0000	3.7998	0.0000
K02038	UBA6663_m	1	UBA6663	0.3217	0.8719	0.5331	0.3917	1.5603
K02038	JADKHR01_m	1	JADKHR01	6.6046	2.8632	3.4895	2.6119	1.8087
K02038	Sulfuritalea	2	Azospira_A	0.7177	0.9124	1.6265	0.7424	0.2793
K02038	Rhabdaerophilum_m	1	Rhabdaerophilum	0.3692	0.4865	0.5559	0.9297	1.8889
K02038	Chelatococcus_asaccharovorans	1	Chelatococcus	0.3313	0.4366	1.0476	0.0000	0.0942
K02038	Gemmobacter	1	Gemmobacter	1.3266	1.0488	1.2784	0.2005	0.2514
K02038	JACRCT01_m	1	JACRCT01	0.0000	0.0000	0.0000	0.2484	3.9252
K02038	Hoeflea	1	Pseudohoeflea	0.0000	0.9204	0.0000	1.6651	0.4588
K02038	Inhella_m	2	Inhella	1.2191	2.6877	3.4570	0.0000	0.0000
K02038	OLB10_m	1	OLB10	6.2420	1.2338	2.2557	5.4233	0.7097
K02038	Amaricoccus	1	Amaricoccus	2.2967	2.7399	2.3808	0.7763	0.1649
K02038	Brevundimonas	2	Brevundimonas	0.1914	0.0000	0.1729	2.0247	0.1632
K02038	JALHNB01_m	2	JALHNB01	1.1499	1.0729	0.3678	6.0148	1.1355
K02038	CFX2_m	1	CFX2	5.5884	4.5707	3.4819	0.8736	0.2739
K02038	JANWYT01_m	1	JANWYT01	4.2762	2.0227	3.0565	0.0000	0.0000
K02038	GCA-2794515_m	2	GCA-2794515	5.0152	1.9311	2.3517	1.1761	0.6986
K02038	Sulfuritalea_m	1	Sulfuritalea	2.2301	0.9183	0.3778	0.2106	0.0000
K02038	JAIUNP01_m	1	JAIUNP01	0.6809	0.6730	0.4614	0.0000	0.3871
K02038	alphaI_cluster	1	GCA-013693735	1.5854	1.0445	0.7161	0.5989	0.0000
K02038	Luteimonas	3	Luteimonas_D	0.5258	2.9049	2.3236	1.3159	0.5366
K02038	Cephaloticoccus	1	UBA2377	1.3711	0.7439	1.0930	0.3656	0.1376
K02038	Aquimonas_m	3	Aquimonas	1.2884	1.4552	1.6628	1.3704	0.1838
K02038	SHZI01_m	2	SHZI01	3.6397	1.1990	1.0961	0.2292	0.0000
K02038	JADKFD01_m	1	JADKFD01	2.5523	1.6816	0.8647	1.6873	0.1814
K02038	Novosphingobium	1	Novosphingobium	0.0000	0.0000	0.1224	0.1023	1.3090
K02038	JAIOHN01_m	1	JAIOHN01	0.1595	0.0000	0.0000	1.3257	0.0907
K02038	UBA9002_m	1	UBA9002	0.1213	0.1599	0.1096	0.5500	1.1036
K02038	UBA5195_m	1	UBA5195	0.0000	0.1977	0.0000	2.1563	3.4408
K02038	JARKPB01_m	1	JARKPB01	0.0000	0.0000	0.2779	9.6955	1.1244
K02038	Pseudorhodobacter	1	JAAKGP01	0.4329	0.1426	0.4888	0.0818	0.0615
K02038	midas_g_4351	1	JADZAI01	0.7414	0.0000	0.2906	1.4004	0.8833
K02038	Gemmatimonas	1	JAABRT01	0.2504	0.4949	0.2262	0.0000	0.0000
K02038	2-12-FULL-35-15_m	2	2-12-FULL-35-15	1.2011	0.4522	0.6201	0.1296	0.1951
K02038	JADZAI01_m	1	JADZAI01	2.0469	2.5350	2.9095	0.6890	0.4725
K02038	GCA-013693735_m	1	GCA-013693735	0.1533	0.2020	0.4154	0.3474	0.6971
K02038	JACKCG01_m	1	JACKCG01	0.5870	0.7263	0.0000	2.8426	0.1839
K02038	Holophagaceae	1	Holophaga	0.4693	1.2367	1.8418	2.5427	0.0000
K02038	midas_g_6489	1	UBA6170	0.0000	0.0000	0.0000	1.8799	1.4127
K02038	Pseudofulvimonas_m	2	Pseudofulvimonas	1.0353	1.0914	0.6547	0.7040	0.0000
K02038	Casimicrobium_m	1	Casimicrobium	0.4839	1.7004	1.7488	0.0000	0.0000
K02038	Thermomonas	2	Thermomonas	1.4070	1.4307	1.6717	0.9536	0.1800
K02038	Terrimicrobium	1	QYQL01	0.0000	0.2056	0.1410	0.7074	0.5767
K02038	JABFRJ01_m	1	JABFRJ01	0.1967	0.7774	0.1777	0.1486	0.0000
K02038	Anaerolinea	1	Anaerolinea	0.3526	0.3288	0.6763	1.7333	0.6013
K02038	Edaphobaculum	3	Flavipsychrobacter	0.1506	0.9922	0.4082	0.1138	0.0000
K02038	UBA8950_m	1	UBA8950	0.2680	0.0000	0.0000	3.5428	1.4604
K02038	UBA2392_m	1	UBA2392	1.2163	0.8014	0.1998	0.0000	0.0000
K02038	UBA5072_m	1	UBA5072	0.0000	0.0000	0.0000	1.4480	1.8269
K02038	UBA5200_m	1	UBA5200	0.9277	0.6985	1.0775	0.1001	0.0000
K02038	Holophaga_m	1	Holophaga	0.3214	0.9258	1.8502	1.1604	1.8952
K02038	Shinella	1	Mesorhizobium_G	0.0000	0.3878	0.3545	0.0000	0.0000
K02038	Defluviimonas	1	Albidovulum	0.0000	0.1258	0.0000	0.0000	0.4343
K02038	JAEUKH01_m	1	JAEUKH01	0.0000	0.0000	0.0744	0.0000	0.1405
K02038	GCA-2702655_m	1	GCA-2702655	0.0000	0.3848	0.2638	0.6618	0.2490
K02038	Prosthecobacter	1	Prosthecobacter	0.1099	0.0000	0.2978	1.1621	0.0625
K02038	GWE2-31-10_m	1		0.0000	0.0000	0.0000	0.5805	4.6057
K02038	JAFEBO01_m	1	JAFEBO01	0.3132	1.2382	0.5660	0.0000	0.2671
K02038	Ch132_m	1	Ch132	1.7182	2.6373	0.9409	4.4748	0.5380
K02038	Leptolinea	1	Leptolinea	0.2927	0.0000	0.6644	1.3268	0.7509
K02038	Blastopirellula	1	M30B19	0.8188	1.2947	0.1479	0.0000	0.0000
K02038	midas_g_2947	1	Arctic95D-9	2.6365	2.0496	3.4200	0.0000	0.0440
K02038	JABWBB01_m	1	JABWBB01	0.0000	0.3901	0.2674	1.3418	0.2524
K02038	CAIVAT01_m	1	CAIVAT01	0.0000	0.0000	0.0000	0.4803	0.0000
K02038	UBA2386_m	1	UBA2386	1.1680	0.3848	0.9233	0.0000	0.0000
K02038	JADLGF01_m	1	JADLGF01	0.4951	0.0000	0.0000	2.6181	0.0000
K02038	midas_g_94	1		0.1517	0.0000	0.1370	0.2292	0.8622
K02038	JAFLCM01_m	1	JAFLCM01	0.8445	1.1128	0.7629	0.0000	0.0000
K02038	midas_g_17587	1		0.6088	2.0054	1.0999	0.0000	0.0000
K02038	Herpetosiphon	1	Herpetosiphon	0.0000	0.0000	0.0933	0.0000	0.2936
K02038	UBA2396_m	1	UBA2396	0.8358	0.4405	0.3524	0.0421	0.0634
K02038	Brevundimonas_m	1	Brevundimonas	0.0000	0.0000	0.0000	1.6116	0.0000
K02038	JAEUWI01_m	1	JAEUWI01	0.1610	0.4243	0.2909	0.0608	0.0000
K02038	Fimbriimonadaceae_m	1		0.0000	0.0000	0.1099	0.0919	0.2075
K02038	Xanthomonadaceae	1	Pseudoxanthomonas_B	0.7400	0.5851	0.5349	0.0000	0.0000
K02038	UBA1934_m	1	UBA1934	0.0000	0.1849	0.0000	0.2120	0.3988
K02038	Chlorobium	1	Chlorobium	0.1967	0.0000	0.3656	0.3844	0.1118
K02038	Bacteria_m	1		0.1085	0.1430	0.0980	0.0000	0.0000
K02039	Ca_Competibacter	6	Competibacter	749.6568	778.3455	762.7411	409.0800	233.0848
K02039	Ca_Accumulibacter	3	Accumulibacter	51.8556	30.6059	27.5248	98.0530	249.4158
K02039	Thauera	1	Thauera	73.9117	175.7885	164.0501	5.1016	3.4239
K02039	Leptovillus_m	2	Leptovillus	130.0964	61.5828	75.2141	190.1543	157.6525
K02039	JAEULV01_m	1	JAEULV01	8.1825	9.6058	10.5508	10.2284	44.8274
K02039	OLB5_m	3	OLB5	58.9487	34.9687	38.3208	54.2331	26.2920
K02039	Niveibacterium	1	Niveibacterium	0.3811	0.5022	0.6887	0.5759	0.0000
K02039	Azonexus	3	Azonexus	1.1187	1.6022	0.6738	0.4407	0.1613
K02039	Propionivibrio	1	Accumulibacter	39.0107	9.8502	10.3137	107.5914	5.7973
K02039	Lysobacter	1	SCMT01	55.5118	43.5103	54.0422	38.3247	11.1547
K02039	Giesbergeria_m	2	Giesbergeria	8.6198	11.6464	13.5404	1.9459	0.4382
K02039	Denitratisoma	1	Desulfobacillus	19.8567	8.2918	9.3486	7.3954	0.4770
K02039	Accumulibacter_m	3	Accumulibacter	7.9443	3.5468	4.2149	20.2341	7.7549
K02039	JAAEKA01_m	2	JAAEKA01	0.4786	0.7760	0.2921	21.6034	30.2655
K02039	Zoogloea	3	Zoogloea	9.5347	27.6597	21.6390	0.3673	0.8737
K02039	Bosea	2	JAIUNP01	3.2185	8.4586	5.0046	5.8767	12.5523
K02039	Fen-1058_m	1	Fen-1058	0.0000	0.5255	0.2132	9.6381	30.4887
K02039	Competibacter_A_m	1	Competibacter_A	0.0000	0.0000	0.0000	0.7429	0.1118
K02039	Azospira	2	Azospira_A	12.0897	9.7034	10.4073	3.1374	1.5943
K02039	Villigracilis_m	4	Villigracilis	0.0000	0.2243	0.1538	6.6734	3.0910
K02039	Mesorhizobium	4	DUSC01	5.3768	6.1985	3.8374	10.9214	8.2561
K02039	Dokdonella	6	Dokdonella	12.5484	9.2652	11.2487	9.2024	1.8104
K02039	UBA5066_m	3	UBA5066	2.2587	4.1146	4.4710	0.3205	0.0669
K02039	Beijerinckiaceae_m	1		0.5692	0.0000	0.0000	1.0034	15.8565
K02039	Rhodobacter	4	JAAKGP01	12.4144	11.8633	15.4672	3.9258	1.6944
K02039	Azonexus_m	2	Azonexus	0.9180	1.2391	0.5097	7.0764	0.7790
K02039	Pseudoxanthomonas_A_m	2	Pseudoxanthomonas_A	3.4220	7.7743	10.1274	0.0892	0.0000
K02039	Ca_Caldilinea	2	Caldilinea	0.9871	0.4491	0.1380	3.0097	1.2960
K02039	Ottowia_m	1	Ottowia	1.7291	1.8641	1.7041	1.5439	1.0724
K02039	Pseudoxanthomonas	1	Pseudoxanthomonas	8.0065	6.9122	7.0671	16.9652	3.6624
K02039	Rhodobacteraceae	3	Neotabrizicola	1.6944	0.4399	0.1621	5.4516	3.5756
K02039	midas_g_8672	1	OLB9	0.0000	0.0000	0.0000	14.9141	11.2227
K02039	BA12_m	2	BA12	0.2626	0.0000	0.2373	19.0435	4.4791
K02039	JAEXTR01_m	1	JAEXTR01	1.6450	1.7735	2.2968	2.1467	3.7409
K02039	Hydrogenophaga_m	3	Hydrogenophaga	2.0037	7.7555	7.0142	0.8186	0.0000
K02039	CAIKZJ01_m	1	CAIKZJ01	0.1155	0.0000	0.0000	4.1874	1.5755
K02039	Ignavibacterium	3	UTCHB3	2.3769	1.3059	1.2222	6.7239	0.1055
K02039	Defluviicoccus_m	2	Defluviicoccus	3.5401	2.4594	2.8325	0.9439	0.3201
K02039	CALBKH01_m	1	CALBKH01	0.0000	0.0000	0.2904	0.9713	4.9337
K02039	Rhodoplanes	1	SCUB01	0.2468	0.1626	0.5575	1.7715	3.5080
K02039	Desulfobacillus_m	1	Desulfobacillus	5.1536	2.1828	1.3303	1.5297	0.4186
K02039	Phreatobacter_m	2	Phreatobacter	0.6573	1.8281	1.2646	0.7724	1.0033
K02039	Arenimonas	4	Chiayiivirga	1.1692	1.2638	2.2405	0.3002	0.1194
K02039	Rhizobiaceae	2	Mesorhizobium_A	3.2468	4.8922	4.3418	2.2127	1.3992
K02039	UBA2796_m	1	UBA2796	3.4814	0.0000	0.8160	6.9777	5.7507
K02039	UBA1924_m	2		7.3163	12.3671	10.6950	0.1410	0.0000
K02039	JACTMZ01_m	4	JACTMZ01	4.6272	2.9746	3.3736	0.9087	3.6338
K02039	BA9_m	1	BA9	0.0000	0.1655	0.1134	5.0280	0.0000
K02039	UBA6663_m	1	UBA6663	1.4489	0.7057	0.2851	1.4758	2.7226
K02039	JADKHR01_m	1	JADKHR01	2.3619	1.0984	0.8786	0.9447	0.7899
K02039	Sulfuritalea	2	Azospira_A	0.5667	0.9957	2.0479	0.0000	0.0000
K02039	Rhabdaerophilum_m	1	Rhabdaerophilum	0.5234	0.0985	0.4053	0.7909	1.5304
K02039	Chelatococcus_asaccharovorans	1	Chelatococcus	0.1841	0.4851	1.1640	0.0000	0.0000
K02039	Gemmobacter	1	Gemmobacter	1.1334	2.1336	1.7554	0.3670	0.5523
K02039	JACRCT01_m	1	JACRCT01	0.0000	0.0000	0.0000	0.2814	4.5986
K02039	Hoeflea	1	Pseudohoeflea	0.5384	1.4188	0.0000	0.4067	0.3061
K02039	Inhella_m	2	Inhella	1.3210	3.0028	3.1428	0.2456	0.0000
K02039	OLB10_m	1	OLB10	2.5946	0.9117	1.0939	3.1364	0.4917
K02039	Amaricoccus	1	Amaricoccus	1.4600	0.9619	0.9892	1.5167	0.2075
